CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
354;FALSE;acs;3;4.81;7.35;0.5;14;0.33;NA;NA;27;1
355;FALSE;acs;3;2.6;7.32;0.52;21;0.55;NA;NA;33;1
356;FALSE;mmas;2;4.24;0.22;0.5;19;NA;NA;NA;5;1
357;FALSE;acs;1;1.52;3.81;0.71;13;0.64;NA;NA;32;1
358;FALSE;acs;3;4.15;4.98;0.42;24;0.47;NA;NA;20;1
359;FALSE;acs;0;3.17;5.3;0.73;39;0.23;NA;NA;NA;NA
360;FALSE;acs;3;3.29;8.22;0.76;27;0.37;NA;NA;23;1
361;FALSE;eas;1;0.23;6.48;0.25;22;NA;NA;597;34;1
362;FALSE;acs;3;2.64;0.14;0.8;22;0.69;NA;NA;36;1
363;FALSE;acs;0;3.51;7.56;0.04;11;0.31;NA;NA;NA;NA
364;FALSE;as;3;1.83;5.91;0.45;39;NA;NA;NA;16;1
365;FALSE;acs;3;4.37;3.55;0.22;24;0.88;NA;NA;29;1
366;FALSE;acs;3;2.54;9.69;0.2;15;0.5;NA;NA;34;1
367;FALSE;eas;3;4.29;1.5;0.17;7;NA;NA;729;16;1
368;FALSE;as;3;0.57;8.85;0.57;30;NA;NA;NA;26;1
369;TRUE;acs;3;2.2;6.75;0.53;7;0.45;NA;NA;18;1
370;FALSE;acs;3;2.04;4.21;0.82;44;0.3;NA;NA;30;1
371;FALSE;mmas;2;2.59;9.08;0.11;50;NA;NA;NA;30;1
372;FALSE;acs;3;2.97;7.7;0.38;13;0.55;NA;NA;18;1
373;FALSE;acs;3;2.31;7.26;0.19;9;0.42;NA;NA;24;1
374;FALSE;acs;1;1.5;2.18;0.67;44;0.81;NA;NA;48;1
375;FALSE;acs;3;1.49;6.8;0.84;25;0.69;NA;NA;31;1
376;FALSE;acs;3;1.77;9.48;0.14;45;0.56;NA;NA;22;1
377;FALSE;acs;1;3.05;9.89;0.51;35;0.38;NA;NA;34;1
378;FALSE;acs;3;1.92;9.36;0.64;20;0.44;NA;NA;34;1
379;FALSE;acs;3;4.12;4.8;0.49;15;0.67;NA;NA;25;1
380;TRUE;acs;3;2.95;7.29;0.95;58;0.6;NA;NA;18;1
381;FALSE;eas;3;1.04;9.92;0.29;11;NA;NA;703;39;1
382;FALSE;acs;0;2.66;5.1;0.35;36;0.89;NA;NA;NA;NA
383;FALSE;acs;1;3.1;0.03;0.47;25;0.81;NA;NA;30;1
384;FALSE;acs;2;3.73;7.65;0.24;27;0.32;NA;NA;24;0
385;FALSE;eas;3;1.53;8.12;0.59;54;NA;NA;447;17;1
386;FALSE;acs;3;3.29;7.46;0.72;43;0.3;NA;NA;20;1
387;FALSE;as;3;2.39;6.32;0.64;67;NA;NA;NA;15;0
388;FALSE;acs;3;3.72;8.1;0.48;14;0.03;NA;NA;26;1
389;FALSE;mmas;0;0.75;6.13;0.2;8;NA;NA;NA;NA;NA
390;FALSE;as;3;1.21;7.84;0.74;29;NA;NA;NA;28;1
391;FALSE;acs;3;4.58;3.5;0.83;25;0.91;NA;NA;11;1
392;FALSE;acs;3;4.6;2.83;0.17;33;0.28;NA;NA;14;0
393;FALSE;acs;3;3.98;5.22;0.52;40;0.77;NA;NA;27;1
394;FALSE;as;1;3.73;4.93;0.89;24;NA;NA;NA;26;0
395;FALSE;eas;3;1.31;9.78;0.44;36;NA;NA;623;28;0
396;FALSE;acs;1;1.14;5.75;0.26;16;0.4;NA;NA;31;1
397;FALSE;acs;3;3.06;5.18;0.36;9;0.67;NA;NA;33;0
398;FALSE;acs;3;2.91;8.62;0.58;9;0.45;NA;NA;45;1
399;FALSE;mmas;3;2.1;6.38;0.38;5;NA;NA;NA;39;1
400;FALSE;ras;3;2.4;6.39;0.48;49;NA;99;NA;7;1
401;FALSE;acs;3;4.9;7.36;0.49;16;0.38;NA;NA;24;1
402;FALSE;acs;3;1.35;9.4;0.17;23;0.29;NA;NA;28;1
403;FALSE;eas;3;1.24;7.75;0.45;5;NA;NA;618;37;1
404;FALSE;acs;0;2.21;8.52;0.43;37;0.55;NA;NA;NA;NA
405;FALSE;acs;2;2.18;9.53;0.04;23;0.33;NA;NA;44;0
406;FALSE;as;3;2.38;3.82;0.54;47;NA;NA;NA;29;1
407;FALSE;acs;2;2.88;8.8;0.1;18;0.52;NA;NA;21;1
408;FALSE;acs;3;3.62;3.43;0.87;41;0.87;NA;NA;14;1
409;FALSE;as;0;3.41;2.86;0.35;47;NA;NA;NA;NA;NA
410;TRUE;acs;3;3.43;2.5;0.58;24;0.74;NA;NA;11;1
411;FALSE;acs;3;0.7;7.41;0.59;30;0.36;NA;NA;23;1
412;FALSE;eas;3;2.69;7.57;0.07;40;NA;NA;356;15;1
413;FALSE;acs;3;1.4;5.61;0.52;56;0.38;NA;NA;6;0
414;FALSE;mmas;3;3.69;9.82;0.61;26;NA;NA;NA;31;0
415;FALSE;acs;3;2.36;9.04;0.01;32;0.55;NA;NA;32;1
416;FALSE;acs;3;4.6;2.52;0.25;49;0.78;NA;NA;23;1
417;FALSE;acs;3;1.66;4.17;0.8;27;0.49;NA;NA;25;0
418;FALSE;mmas;3;3.16;7.04;0.56;40;NA;NA;NA;16;1
419;FALSE;eas;3;1.6;5.33;0.77;31;NA;NA;7;30;0
420;FALSE;as;0;2.51;8.78;0.37;16;NA;NA;NA;NA;NA
421;FALSE;acs;3;1.24;9.28;0.61;17;0.84;NA;NA;40;1
422;FALSE;mmas;3;1.67;8.17;0.38;42;NA;NA;NA;26;1
423;FALSE;ras;2;2.18;6.01;0.6;39;NA;91;NA;6;1
424;TRUE;acs;3;2.29;7.14;0.53;37;0.32;NA;NA;31;1
425;FALSE;mmas;2;4.08;8.48;0.11;15;NA;NA;NA;35;1
426;FALSE;eas;1;1.04;1.84;0.77;36;NA;NA;380;31;1
427;FALSE;acs;3;1.33;5.62;0.2;24;0.48;NA;NA;29;0
428;FALSE;acs;3;3.58;6.92;0.56;25;0.63;NA;NA;15;1
429;FALSE;acs;3;1.45;8.48;0.55;33;0.63;NA;NA;5;1
430;FALSE;acs;3;1.25;8.42;0.49;20;0.6;NA;NA;45;1
431;FALSE;mmas;3;2.41;6.53;0.75;28;NA;NA;NA;32;1
432;FALSE;acs;1;1.16;4.6;0.51;34;0.61;NA;NA;21;0
433;FALSE;eas;3;3.92;3.86;0.92;13;NA;NA;667;35;1
434;FALSE;acs;2;4.17;8.04;0.1;24;0.28;NA;NA;15;0
435;FALSE;acs;3;1.92;6.52;0.67;32;0.16;NA;NA;5;0
436;FALSE;eas;3;2.47;4.88;0.67;18;NA;NA;570;22;1
437;FALSE;acs;3;1.62;9.23;0.47;15;0.51;NA;NA;12;1
438;FALSE;as;1;3.62;1.37;0.52;57;NA;NA;NA;32;0
439;FALSE;acs;0;3.14;7.75;0.29;29;0.78;NA;NA;NA;NA
440;FALSE;ras;3;4.15;1.61;0.72;39;NA;73;NA;32;1
441;FALSE;acs;3;3.17;3.76;0.61;37;0.12;NA;NA;37;1
442;FALSE;acs;1;1.87;6.14;0.04;8;0.54;NA;NA;48;1
443;FALSE;acs;3;3.15;7.42;0.43;20;0.58;NA;NA;45;0
444;FALSE;as;3;1.9;8.11;0.35;8;NA;NA;NA;33;1
445;FALSE;acs;3;3.86;0.57;0.92;56;0.89;NA;NA;11;0
446;FALSE;mmas;3;3.98;7.06;0.67;29;NA;NA;NA;12;1
447;FALSE;acs;3;2.54;8.19;0.82;14;0.7;NA;NA;42;1
448;FALSE;mmas;1;2;8.53;0.39;29;NA;NA;NA;37;1
449;FALSE;acs;0;3.29;5.28;0.51;13;0.17;NA;NA;NA;NA
450;FALSE;ras;3;1.69;9.99;0.92;14;NA;5;NA;12;1
451;FALSE;eas;0;3.67;4.13;0.55;55;NA;NA;346;NA;NA
452;FALSE;ras;3;2.85;7.76;0.5;22;NA;9;NA;24;1
453;FALSE;acs;2;1.28;5.46;0.81;34;0.41;NA;NA;32;0
454;FALSE;ras;3;0.6;9.97;0.17;14;NA;19;NA;28;1
455;FALSE;acs;3;2.77;9.18;0.42;33;0.46;NA;NA;23;1
456;FALSE;mmas;3;3.97;9.57;0.08;6;NA;NA;NA;18;1
457;FALSE;acs;3;1.9;7.25;0.55;7;0.59;NA;NA;26;1
458;FALSE;acs;3;1.6;8.16;0.62;33;0.24;NA;NA;17;1
459;FALSE;acs;1;2.41;5.69;0.33;20;0.12;NA;NA;25;0
460;FALSE;acs;3;2.37;7.14;0.99;44;0.56;NA;NA;27;1
461;FALSE;acs;3;3.39;7.89;0.8;38;0.11;NA;NA;22;1
462;FALSE;acs;3;1.87;6.34;0.89;20;0.42;NA;NA;24;1
463;FALSE;acs;3;3.06;2.01;0.41;51;0.7;NA;NA;33;0
464;FALSE;acs;3;3.92;6.9;0.52;31;0.15;NA;NA;10;1
465;FALSE;mmas;3;4.23;8.44;0.34;33;NA;NA;NA;49;0
466;FALSE;acs;3;2.22;5.27;0.44;12;0.56;NA;NA;31;0
467;FALSE;acs;3;1.76;5.48;0.25;10;0.27;NA;NA;30;0
468;FALSE;acs;1;2.48;3.89;0.38;40;0.23;NA;NA;5;0
469;FALSE;mmas;1;2.5;8.86;0.45;7;NA;NA;NA;24;1
470;FALSE;mmas;3;2.54;5.37;0.86;8;NA;NA;NA;29;0
471;FALSE;ras;3;2.2;7.17;0.99;30;NA;27;NA;32;1
472;FALSE;as;3;2.11;8.61;0.37;14;NA;NA;NA;26;1
473;FALSE;acs;3;1.67;4.96;0.46;10;0.8;NA;NA;50;1
474;FALSE;as;3;2.35;6.83;0.37;21;NA;NA;NA;43;1
475;FALSE;acs;3;0.99;7.77;0.71;45;0.65;NA;NA;40;1
476;FALSE;acs;2;2.65;6.57;0.77;67;0.42;NA;NA;31;0
477;FALSE;acs;3;2.12;5.77;0.39;22;0.67;NA;NA;37;1
478;FALSE;acs;1;3.08;7.81;0.89;13;0.38;NA;NA;49;0
479;FALSE;acs;3;3.21;7.63;0.33;5;0.54;NA;NA;28;0
480;FALSE;ras;0;4.15;1.11;0.6;32;NA;17;NA;NA;NA
481;FALSE;acs;0;1.61;7.83;0.74;28;0.11;NA;NA;NA;NA
482;FALSE;mmas;3;2.53;4.31;0.72;19;NA;NA;NA;29;1
483;FALSE;acs;1;3.07;7.82;0.68;84;0.42;NA;NA;21;1
484;FALSE;acs;0;4.45;2.99;0.64;58;0.46;NA;NA;NA;NA
485;FALSE;eas;2;2.47;9.95;0.13;25;NA;NA;95;19;1
486;FALSE;mmas;1;2.43;4.32;0.41;9;NA;NA;NA;27;1
487;FALSE;ras;3;2.77;7.65;0.71;23;NA;76;NA;40;0
488;FALSE;as;3;1.58;8.56;0.46;35;NA;NA;NA;11;1
489;FALSE;acs;3;4.32;8.1;0.21;59;0.55;NA;NA;23;1
490;FALSE;acs;0;2.57;2.69;0.78;28;0.18;NA;NA;NA;NA
491;FALSE;acs;3;1.68;9.79;0.1;36;0.16;NA;NA;31;1
492;FALSE;acs;0;3.28;1.1;0.63;28;0.9;NA;NA;NA;NA
493;FALSE;acs;3;1.58;8.13;0.01;37;0.39;NA;NA;25;1
494;FALSE;acs;3;2.39;7.54;0.12;44;0.44;NA;NA;43;0
495;FALSE;ras;0;2.52;3.94;0.78;42;NA;53;NA;NA;NA
496;FALSE;acs;0;1.99;5.38;0.43;31;0.31;NA;NA;NA;NA
497;FALSE;acs;3;3.51;3.88;0.49;6;0.97;NA;NA;40;0
498;FALSE;acs;3;1.56;8.24;0.14;7;0.32;NA;NA;21;1
499;FALSE;acs;2;2.42;5.06;0.61;13;0.36;NA;NA;40;1
500;FALSE;acs;3;1.6;5.73;0.41;30;0.26;NA;NA;38;1
501;FALSE;as;3;3.48;1.07;0.74;7;NA;NA;NA;30;1
502;FALSE;mmas;3;2.69;6.8;0.54;21;NA;NA;NA;30;1
503;FALSE;acs;2;1.79;6.03;0.91;69;0.6;NA;NA;16;1
504;FALSE;acs;0;2.17;7.69;0.98;53;0.7;NA;NA;NA;NA
505;FALSE;acs;2;2.28;8.23;0.54;43;0.39;NA;NA;37;1
506;FALSE;acs;3;2.46;9.6;0.53;23;0.35;NA;NA;16;1
507;FALSE;acs;3;1.67;4.36;0.54;46;0.33;NA;NA;33;0
508;FALSE;acs;0;2.02;6.31;0.47;21;0.6;NA;NA;NA;NA
509;FALSE;acs;3;2.11;5.59;0.54;24;0.54;NA;NA;21;1
510;FALSE;acs;3;3.35;6.03;0.4;32;0.5;NA;NA;23;1
511;FALSE;acs;3;2.16;7.09;0.65;28;0.62;NA;NA;19;1
512;FALSE;acs;1;1.44;6.08;0.91;50;0.52;NA;NA;16;1
513;FALSE;acs;3;2.23;4.58;0.27;33;0.35;NA;NA;14;1
514;FALSE;acs;3;2.38;5.76;0.53;14;0.55;NA;NA;15;1
515;FALSE;acs;3;3.18;8.31;0.33;7;0.49;NA;NA;11;1
516;FALSE;ras;3;2.9;7.16;0.94;61;NA;54;NA;14;0
517;FALSE;acs;3;2.4;7.28;0.82;27;0.41;NA;NA;23;1
518;FALSE;ras;3;3.37;7.34;0.85;55;NA;73;NA;9;1
519;FALSE;acs;1;3.39;8.28;0.94;80;0.48;NA;NA;17;1
520;FALSE;acs;3;4.74;7.64;0.99;52;0.66;NA;NA;24;1
521;FALSE;acs;3;1.93;8.65;0.4;25;0.59;NA;NA;16;1
522;FALSE;acs;3;4.96;8.29;0.84;51;0.53;NA;NA;11;1
523;FALSE;ras;3;3.04;5.47;0.74;52;NA;45;NA;27;1
524;FALSE;acs;3;3.06;2.32;0.69;41;0.85;NA;NA;15;1
525;FALSE;acs;3;3.43;7.35;0.93;53;0.67;NA;NA;16;1
526;FALSE;ras;3;2.25;6.55;0.57;44;NA;27;NA;32;1
527;FALSE;acs;3;2.07;7.76;0.27;29;0.27;NA;NA;25;1
528;FALSE;acs;3;2.55;7.74;0.86;31;0.13;NA;NA;36;1
529;FALSE;acs;3;2.86;6.61;0.48;12;0.51;NA;NA;12;1
530;FALSE;acs;3;1.66;6.02;0.59;17;0.67;NA;NA;27;1
531;FALSE;acs;0;3.13;6.38;0.5;58;0.35;NA;NA;NA;NA
532;FALSE;acs;3;2.86;7.38;0.96;46;0.45;NA;NA;12;1
533;FALSE;acs;3;2.76;8.05;0.69;51;0.43;NA;NA;35;1
534;FALSE;acs;0;2.47;8.48;0.52;10;0.26;NA;NA;NA;NA
535;FALSE;acs;3;1.2;4.98;0.66;29;0.18;NA;NA;14;1
536;FALSE;acs;3;2.26;7.05;0.76;23;0.6;NA;NA;18;1
537;FALSE;acs;1;3.13;6.99;0.89;43;0.59;NA;NA;17;1
538;FALSE;acs;3;2.7;8.56;0.95;62;0.43;NA;NA;7;1
539;FALSE;acs;3;3.1;7.22;0.82;65;0.89;NA;NA;24;1
540;FALSE;acs;3;2.7;3.98;0.46;8;0.52;NA;NA;22;1
541;FALSE;acs;3;4.48;9.02;0.78;59;0.51;NA;NA;19;1
542;FALSE;mmas;0;2.41;5.15;0.85;69;NA;NA;NA;NA;NA
543;FALSE;acs;3;2.98;7.75;0.86;67;0.37;NA;NA;13;1
544;FALSE;acs;3;1.93;6.17;0.67;32;0.51;NA;NA;28;1
545;FALSE;acs;3;2.58;7.34;0.66;49;0.45;NA;NA;40;1
546;FALSE;acs;2;2.15;4.45;0.36;46;0.34;NA;NA;15;1
547;FALSE;ras;3;2.49;5.75;0.61;37;NA;35;NA;14;1
548;FALSE;as;3;2.87;7.27;0.81;70;NA;NA;NA;19;1
549;FALSE;acs;3;2.12;7.67;0.39;16;0.7;NA;NA;22;0
550;FALSE;acs;3;1.26;9.46;0.63;20;0.52;NA;NA;18;1
551;FALSE;acs;3;1.25;8.35;0.87;44;0.69;NA;NA;23;1
552;FALSE;acs;3;2.49;5.98;0.43;30;0.3;NA;NA;28;1
553;FALSE;acs;3;2.95;6.99;0.42;12;0.26;NA;NA;23;1
554;FALSE;as;3;2.68;7.26;0.54;37;NA;NA;NA;32;1
555;FALSE;acs;3;1.78;6.94;0.44;39;0.22;NA;NA;34;1
556;FALSE;acs;3;2.91;6.34;0.54;32;0.34;NA;NA;9;1
557;FALSE;acs;3;3.68;3.52;0.47;33;0.72;NA;NA;9;0
558;FALSE;acs;1;1.5;4.98;0.65;40;0.43;NA;NA;34;1
559;FALSE;acs;3;1.19;8.71;0.59;66;0.41;NA;NA;11;1
560;FALSE;acs;3;2.62;4.84;0.38;20;0.66;NA;NA;17;1
561;FALSE;acs;3;4.28;4.11;0.81;20;0.81;NA;NA;14;1
562;FALSE;as;3;3.7;7.94;0.33;53;NA;NA;NA;19;1
563;FALSE;ras;1;0.82;8.4;0.55;21;NA;23;NA;14;1
564;FALSE;acs;3;3.52;1.96;0.73;17;0.96;NA;NA;17;1
565;FALSE;acs;3;3.08;8.34;0.56;45;0.5;NA;NA;33;0
566;FALSE;eas;3;2.5;1.17;0.51;23;NA;NA;746;18;1
567;TRUE;acs;3;4.17;4.97;0.7;64;0.43;NA;NA;15;1
568;FALSE;eas;3;2.65;7.75;0.73;14;NA;NA;5;19;1
569;FALSE;acs;3;2.88;6.1;0.52;18;0.5;NA;NA;8;1
570;FALSE;acs;3;1.62;8.2;0.6;10;0.46;NA;NA;23;0
571;FALSE;acs;3;2.22;7.02;0.86;31;0.49;NA;NA;18;1
572;FALSE;acs;3;1.47;8.28;0.58;53;0.4;NA;NA;5;0
573;TRUE;acs;3;1.94;6.26;0.8;45;0.62;NA;NA;16;1
574;FALSE;acs;3;3.43;7.11;0.48;37;0.49;NA;NA;18;1
575;FALSE;acs;3;2.33;3.58;0.27;13;0.76;NA;NA;19;0
576;FALSE;acs;3;1.68;6.03;0.37;18;0.41;NA;NA;12;1
577;FALSE;acs;3;3.02;7.35;0.89;59;0.78;NA;NA;25;1
578;FALSE;acs;2;3.51;1.38;0.27;26;0.8;NA;NA;16;1
579;FALSE;acs;3;2.93;7.3;0.84;44;0.59;NA;NA;18;0
580;TRUE;acs;3;2.63;6.33;0.87;57;0.34;NA;NA;18;1
581;FALSE;acs;3;2.66;5.65;0.85;72;0.7;NA;NA;11;0
582;FALSE;acs;3;3.49;9.69;0.99;52;0.66;NA;NA;7;1
583;FALSE;acs;3;3.12;8.11;0.99;40;0.6;NA;NA;12;0
584;FALSE;acs;3;3.13;5.58;0.43;31;0.12;NA;NA;17;1
585;FALSE;acs;3;1.99;9;0.65;34;0.37;NA;NA;20;1
586;FALSE;acs;3;3.59;8.41;0.92;76;0.55;NA;NA;23;1
587;FALSE;acs;3;3.12;8.79;0.82;57;0.62;NA;NA;23;1
588;FALSE;as;3;2.65;6.28;0.68;16;NA;NA;NA;9;1
589;FALSE;acs;3;2.04;8.46;0.46;24;0.28;NA;NA;20;1
590;FALSE;eas;3;2.41;7.23;0.71;58;NA;NA;598;29;1
591;FALSE;acs;1;1.95;6.87;0.52;5;0.57;NA;NA;13;1
592;FALSE;acs;3;2.86;7.67;0.67;44;0.58;NA;NA;24;1
593;FALSE;acs;3;1.91;7.14;0.51;58;0.28;NA;NA;28;1
594;FALSE;acs;3;3.14;5.5;0.54;46;0.46;NA;NA;11;1
595;FALSE;acs;0;2.42;7.64;0.87;78;0.72;NA;NA;NA;NA
596;FALSE;acs;3;4.32;5.24;0.93;77;0.52;NA;NA;13;1
597;FALSE;acs;3;2.99;6.02;0.94;47;0.87;NA;NA;22;1
598;FALSE;acs;3;3.29;6.8;0.97;44;0.58;NA;NA;11;1
599;FALSE;acs;3;2.16;6.58;0.64;51;0.39;NA;NA;13;1
600;FALSE;acs;3;1.69;3.33;0.53;9;0.53;NA;NA;18;1
601;FALSE;acs;3;2.65;6.16;0.89;50;0.64;NA;NA;17;1
602;FALSE;acs;3;3.52;7.67;0.9;47;0.75;NA;NA;26;1
603;FALSE;mmas;3;2.54;5.66;0.5;33;NA;NA;NA;7;1
604;FALSE;acs;1;1.95;7.22;0.42;44;0.26;NA;NA;20;1
605;TRUE;acs;3;1.98;6.09;0.56;45;0.28;NA;NA;11;1
606;FALSE;acs;3;3.09;6.71;0.95;90;0.56;NA;NA;25;1
607;FALSE;acs;3;2.31;8.39;0.33;44;0.3;NA;NA;19;0
608;FALSE;acs;3;3.67;2.99;0.75;29;0.68;NA;NA;10;0
609;FALSE;acs;3;3.6;6.21;0.8;47;0.4;NA;NA;15;1
610;FALSE;acs;3;3.26;5.35;0.46;20;0.35;NA;NA;26;1
611;FALSE;acs;3;2.58;7.26;0.46;12;0.5;NA;NA;18;0
612;FALSE;acs;3;3.16;5;0.57;48;0.43;NA;NA;21;1
613;FALSE;acs;3;3.57;7.54;0.94;50;0.49;NA;NA;16;1
614;FALSE;acs;3;2.37;7.3;0.86;58;0.83;NA;NA;23;1
615;FALSE;acs;3;2.56;5.72;0.6;60;0.45;NA;NA;28;1
616;TRUE;acs;3;3.12;7.63;0.92;64;0.28;NA;NA;12;1
617;FALSE;acs;2;3.64;5.59;0.9;47;0.58;NA;NA;21;1
618;FALSE;eas;3;2.47;8.91;0.43;29;NA;NA;258;30;0
619;FALSE;eas;3;3.12;6.53;0.14;46;NA;NA;573;16;1
620;FALSE;acs;3;1.77;5.53;0.83;33;0.43;NA;NA;12;1
621;FALSE;acs;3;3.19;3.48;0.57;12;0.6;NA;NA;19;1
622;FALSE;acs;3;1.65;5.64;0.47;35;0.2;NA;NA;8;1
623;FALSE;acs;3;2.78;6.68;0.74;65;0.29;NA;NA;11;1
624;FALSE;acs;3;3.16;7.52;0.96;67;0.24;NA;NA;11;1
625;FALSE;acs;3;2.7;6.97;0.98;74;0.32;NA;NA;16;1
626;FALSE;acs;3;2.13;4.31;0.64;44;0.17;NA;NA;12;1
627;FALSE;acs;3;2.51;6.34;0.88;46;0.25;NA;NA;20;1
628;FALSE;acs;3;2.48;6.48;0.61;51;0.29;NA;NA;6;1
629;FALSE;acs;3;2.21;5.65;0.53;38;0.29;NA;NA;12;1
630;FALSE;acs;3;1.97;5.48;0.9;48;0.6;NA;NA;8;1
631;FALSE;acs;3;1.91;5.65;0.44;46;0.37;NA;NA;6;1
632;FALSE;acs;3;3.19;8.15;0.87;57;0.31;NA;NA;8;1
633;FALSE;acs;3;2.45;8.87;0.87;69;0.29;NA;NA;23;1
634;FALSE;acs;3;1.92;5.45;0.5;52;0.22;NA;NA;12;1
635;FALSE;acs;3;4.13;4.6;0.74;76;0.49;NA;NA;19;1
636;FALSE;acs;3;4.08;8.33;0.98;61;0.08;NA;NA;15;1
637;FALSE;acs;3;2.14;6.89;0.75;71;0.42;NA;NA;15;1
638;FALSE;acs;3;2.98;7.96;0.86;65;0.39;NA;NA;10;1
639;FALSE;acs;3;4.14;5.05;0.7;62;0.44;NA;NA;15;1
640;FALSE;acs;3;2;6.48;0.68;47;0.29;NA;NA;7;1
641;FALSE;acs;3;2.96;6.21;0.79;46;0.26;NA;NA;13;1
642;FALSE;as;3;3.3;7.59;0.8;53;NA;NA;NA;14;1
643;FALSE;acs;3;3.16;8.8;0.97;63;0.17;NA;NA;7;1
644;FALSE;acs;3;2.12;5.91;0.94;50;0.33;NA;NA;20;1
645;FALSE;acs;0;3.71;8.92;0.94;70;0.08;NA;NA;NA;NA
646;FALSE;acs;3;2.72;6.24;0.9;54;0.45;NA;NA;21;1
647;FALSE;acs;3;2.57;6.32;0.96;45;0.44;NA;NA;18;1
648;FALSE;acs;3;3.1;6.74;0.66;62;0.17;NA;NA;16;1
649;FALSE;acs;3;3.03;8.31;0.85;47;0.19;NA;NA;16;1
650;TRUE;acs;3;3.27;6.85;0.92;65;0.29;NA;NA;11;1
651;FALSE;acs;3;2.88;5.4;0.88;46;0.3;NA;NA;11;1
652;TRUE;acs;3;1.88;5.45;0.56;48;0.37;NA;NA;13;1
653;FALSE;acs;3;2.19;5.99;0.8;38;0.66;NA;NA;20;1
654;FALSE;acs;3;2.31;6.09;0.49;54;0.47;NA;NA;15;1
655;FALSE;acs;3;2.94;5.93;0.72;61;0.29;NA;NA;19;1
656;FALSE;acs;3;2.18;6.16;0.68;45;0.53;NA;NA;19;1
657;FALSE;acs;3;1.93;6.43;0.72;50;0.22;NA;NA;5;1
658;FALSE;acs;3;1.78;5.64;0.64;49;0.27;NA;NA;12;1
659;FALSE;acs;3;3.23;7.11;0.95;59;0.32;NA;NA;20;1
660;FALSE;acs;3;2.73;6.25;0.91;49;0.35;NA;NA;14;1
661;FALSE;acs;3;4.66;5.47;0.67;61;0.38;NA;NA;18;1
662;FALSE;acs;3;2.41;9.03;0.95;70;0.35;NA;NA;18;1
663;FALSE;acs;3;2.78;5.58;0.91;62;0.45;NA;NA;18;1
664;FALSE;acs;3;2.38;4.99;0.87;61;0.43;NA;NA;19;1
665;FALSE;acs;3;3.7;7.1;0.84;76;0.12;NA;NA;17;1
666;FALSE;acs;3;2.91;5.27;0.84;60;0.23;NA;NA;16;1
667;FALSE;acs;3;2.71;5.17;0.5;40;0.41;NA;NA;9;1
668;FALSE;acs;3;3.15;5.78;0.59;58;0.47;NA;NA;16;1
669;FALSE;acs;2;2.68;5.99;0.86;56;0.26;NA;NA;16;1
670;FALSE;acs;3;2.35;4.79;0.46;32;0.17;NA;NA;14;1
671;FALSE;acs;3;3.04;6.9;0.87;64;0.29;NA;NA;10;1
672;FALSE;acs;0;2.44;6.38;0.97;62;0.29;NA;NA;NA;NA
673;FALSE;as;3;3.38;3.34;0.76;59;NA;NA;NA;16;1
674;FALSE;acs;3;3.05;7;0.8;70;0.29;NA;NA;14;1
675;FALSE;acs;3;3.73;7.02;0.83;75;0.28;NA;NA;16;1
676;FALSE;acs;3;1.44;6.74;0.54;48;0.27;NA;NA;13;1
677;FALSE;acs;3;2.87;6.14;0.91;66;0.39;NA;NA;15;1
678;FALSE;acs;3;2.81;7.66;0.9;75;0.17;NA;NA;11;1
679;FALSE;acs;3;3.37;7.49;0.85;45;0.45;NA;NA;16;1
680;FALSE;acs;3;3.15;6.41;0.9;48;0.36;NA;NA;16;1
681;FALSE;acs;3;3.07;6.81;0.96;65;0.31;NA;NA;12;1
682;FALSE;acs;3;2.95;6.1;0.84;65;0.36;NA;NA;25;1
683;FALSE;acs;3;4.23;4.06;0.66;46;0.34;NA;NA;10;1
684;FALSE;acs;0;1.79;7.43;0.67;41;0.62;NA;NA;NA;NA
685;FALSE;acs;3;4.01;4.75;0.72;77;0.43;NA;NA;10;1
686;FALSE;acs;3;4.25;4.72;0.59;58;0.35;NA;NA;17;1
687;FALSE;acs;3;1.42;5.02;0.59;56;0.27;NA;NA;10;1
688;FALSE;acs;3;2.59;6.41;0.95;63;0.37;NA;NA;21;1
689;FALSE;acs;3;2.09;6.53;0.45;50;0.2;NA;NA;10;0
690;FALSE;acs;3;3.65;7.76;0.82;55;0.17;NA;NA;14;1
691;FALSE;acs;3;3.1;7.39;0.73;56;0.47;NA;NA;19;1
692;FALSE;acs;3;2.64;4.96;0.9;57;0.39;NA;NA;10;1
693;FALSE;acs;3;2.18;6.82;0.74;56;0.28;NA;NA;16;1
694;FALSE;ras;3;3.17;6.4;0.86;51;NA;1;NA;19;1
695;FALSE;acs;3;2.38;7.75;0.91;60;0.52;NA;NA;21;1
696;FALSE;acs;3;2.97;6.36;0.95;54;0.35;NA;NA;18;1
697;FALSE;acs;3;2.05;7.01;0.86;56;0.29;NA;NA;17;1
698;FALSE;acs;3;4.25;5.87;0.76;83;0.51;NA;NA;14;1
699;FALSE;acs;3;1.91;7.13;0.65;49;0.31;NA;NA;10;1
700;FALSE;acs;3;2.82;5.43;0.87;51;0.35;NA;NA;17;1
701;FALSE;acs;1;2.02;6.17;0.48;20;0.33;NA;NA;13;1
702;FALSE;acs;3;2.82;6.88;0.8;74;0.41;NA;NA;10;1
703;FALSE;acs;3;2.77;6.51;0.79;56;0.34;NA;NA;11;1
