CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
312;FALSE;FALSE;mmas;3;0.97;5.04;0.97;12;NA;NA;NA;16;0
313;FALSE;FALSE;acs;3;1.96;6.8;0.74;71;0.49;NA;NA;22;1
314;FALSE;FALSE;acs;0;2.34;1.55;0.94;25;0.32;NA;NA;NA;NA
315;FALSE;FALSE;acs;3;2.25;5.25;0.69;67;0.59;NA;NA;26;0
316;TRUE;FALSE;acs;3;1.96;6.31;0.69;44;0.6;NA;NA;21;1
317;FALSE;FALSE;acs;3;2.77;2.38;1;29;0.12;NA;NA;14;1
318;FALSE;FALSE;acs;3;3.21;5.5;0.61;62;0.6;NA;NA;29;0
319;FALSE;FALSE;mmas;3;0.75;6;0.94;31;NA;NA;NA;23;0
320;FALSE;FALSE;acs;3;2.09;2.85;0.97;38;0.3;NA;NA;14;1
321;FALSE;FALSE;acs;3;2.81;5.95;0.62;73;0.57;NA;NA;23;1
322;FALSE;FALSE;acs;3;3;1.95;0.91;13;0.13;NA;NA;11;1
323;FALSE;FALSE;mmas;3;2.52;1.04;0.96;32;NA;NA;NA;15;1
324;FALSE;FALSE;acs;3;2.26;5.9;0.73;58;0.58;NA;NA;27;1
325;FALSE;FALSE;acs;3;3.35;3.05;0.86;29;0.15;NA;NA;15;1
326;FALSE;FALSE;acs;3;3.27;6.59;0.86;68;0.62;NA;NA;23;0
327;FALSE;FALSE;mmas;3;0.51;7.07;0.91;13;NA;NA;NA;26;0
328;FALSE;FALSE;acs;3;3.26;4.91;0.72;53;0.58;NA;NA;29;0
329;FALSE;FALSE;acs;3;1.7;4.38;0.89;37;0.13;NA;NA;20;1
330;FALSE;FALSE;acs;3;3.17;5.83;0.67;46;0.39;NA;NA;16;1
331;FALSE;FALSE;acs;3;2.9;1.33;0.85;13;0.16;NA;NA;9;1
332;FALSE;FALSE;acs;3;3.2;6.24;0.64;58;0.73;NA;NA;30;0
333;FALSE;FALSE;acs;3;2.25;3.5;0.95;22;0.23;NA;NA;8;1
334;FALSE;FALSE;mmas;3;0.88;6.64;0.84;9;NA;NA;NA;16;0
335;FALSE;FALSE;mmas;3;0.84;6.65;0.96;25;NA;NA;NA;27;0
336;FALSE;FALSE;acs;3;1.97;6.29;0.84;34;0.32;NA;NA;17;1
337;FALSE;FALSE;acs;3;2.15;1.94;0.97;20;0.29;NA;NA;6;1
338;FALSE;FALSE;acs;3;3.43;2.47;0.95;70;0.6;NA;NA;26;1
339;FALSE;FALSE;acs;3;2.95;3.23;0.97;81;0.46;NA;NA;22;1
340;FALSE;FALSE;acs;3;1.97;4.82;0.94;35;0.32;NA;NA;7;1
341;FALSE;FALSE;acs;3;2.09;3.03;0.93;46;0.02;NA;NA;10;1
342;FALSE;FALSE;mmas;3;2.41;4.44;0.67;44;NA;NA;NA;19;1
343;FALSE;FALSE;acs;3;2.15;2.36;0.85;38;0.3;NA;NA;15;1
344;FALSE;FALSE;mmas;3;1.09;6.76;0.99;14;NA;NA;NA;21;0
345;FALSE;FALSE;acs;3;2.33;2.3;0.76;32;0.15;NA;NA;10;1
346;FALSE;FALSE;acs;3;2.54;2;0.94;39;0.35;NA;NA;9;1
347;FALSE;FALSE;mmas;3;1.65;5.04;0.85;31;NA;NA;NA;26;0
348;FALSE;FALSE;acs;3;3.39;4.46;0.83;44;0.52;NA;NA;27;0
349;FALSE;FALSE;acs;3;2.03;7.48;0.91;47;0.51;NA;NA;19;1
350;FALSE;FALSE;mmas;3;1.19;6.56;0.78;38;NA;NA;NA;25;0
351;FALSE;FALSE;acs;3;2.91;3.41;0.99;43;0.23;NA;NA;6;1
352;FALSE;FALSE;acs;1;2.93;4.77;0.76;39;0.61;NA;NA;32;0
353;FALSE;FALSE;acs;3;1.02;4.14;0.99;14;0.03;NA;NA;13;1
354;FALSE;FALSE;acs;3;2.1;5.74;0.76;61;0.47;NA;NA;30;1
355;TRUE;FALSE;mmas;3;1.06;7.56;0.85;24;NA;NA;NA;15;0
356;FALSE;FALSE;acs;3;2.36;7.04;0.79;47;0.51;NA;NA;17;1
357;FALSE;FALSE;mmas;3;1.6;6.07;1;23;NA;NA;NA;17;0
358;FALSE;FALSE;acs;3;1.03;3.63;0.73;34;0.26;NA;NA;6;1
359;FALSE;FALSE;acs;3;2.89;3.89;0.72;51;0.63;NA;NA;21;0
360;FALSE;FALSE;acs;3;1.87;3.18;0.83;39;0.33;NA;NA;24;1
361;FALSE;FALSE;mmas;3;1.08;6.47;0.85;30;NA;NA;NA;27;0
362;FALSE;FALSE;acs;3;2.23;3.66;0.95;37;0.22;NA;NA;11;1
363;FALSE;FALSE;acs;3;3.1;5.34;0.64;50;0.67;NA;NA;20;1
364;FALSE;FALSE;mmas;3;1.19;6.88;0.97;16;NA;NA;NA;21;0
365;FALSE;FALSE;acs;3;2.4;8.69;0.83;61;0.38;NA;NA;18;1
366;FALSE;FALSE;acs;3;2.79;6.44;0.9;56;0.47;NA;NA;14;1
367;FALSE;FALSE;acs;3;1.57;3.29;0.96;19;0.36;NA;NA;6;1
368;FALSE;FALSE;acs;3;2.83;1.89;0.87;20;0.12;NA;NA;15;1
369;FALSE;FALSE;acs;3;2.69;6.14;0.88;57;0.43;NA;NA;16;1
370;FALSE;FALSE;mmas;3;0.03;7.21;0.85;17;NA;NA;NA;16;0
371;FALSE;FALSE;mmas;3;1.16;7.58;0.94;13;NA;NA;NA;20;0
372;FALSE;FALSE;mmas;3;0.28;7.9;0.86;22;NA;NA;NA;21;0
373;FALSE;FALSE;acs;3;2.41;6.04;0.7;70;0.4;NA;NA;23;1
374;FALSE;FALSE;acs;3;3.32;5.5;0.61;57;0.54;NA;NA;25;0
375;FALSE;FALSE;acs;3;2.39;3.27;0.81;47;0.47;NA;NA;24;1
376;TRUE;FALSE;acs;3;3.07;5.17;0.71;56;0.32;NA;NA;24;1
377;FALSE;FALSE;acs;3;2.54;3.87;0.92;30;0.2;NA;NA;16;1
378;FALSE;FALSE;acs;3;1.9;3.16;0.87;36;0.28;NA;NA;16;1
379;FALSE;FALSE;acs;3;2.84;3.34;0.95;35;0.42;NA;NA;15;1
380;FALSE;FALSE;acs;3;2.65;2;0.93;37;0.31;NA;NA;10;1
381;FALSE;FALSE;acs;3;2.15;1.43;0.93;35;0.13;NA;NA;18;1
382;FALSE;FALSE;acs;3;2.63;2.27;0.99;40;0.3;NA;NA;5;1
383;FALSE;FALSE;mmas;3;1.28;6.99;1;17;NA;NA;NA;19;0
384;FALSE;FALSE;acs;3;1.12;6.63;0.68;37;0.58;NA;NA;17;1
385;FALSE;FALSE;acs;3;3.67;3.42;0.86;58;0.44;NA;NA;23;1
386;FALSE;FALSE;acs;3;2.79;5.05;0.86;60;0.24;NA;NA;30;1
387;FALSE;FALSE;acs;3;2.6;6.15;0.85;46;0.43;NA;NA;26;1
388;FALSE;FALSE;acs;3;3.06;4.54;0.74;65;0.57;NA;NA;24;0
389;FALSE;FALSE;acs;3;2.85;5.31;0.75;60;0.33;NA;NA;21;1
390;FALSE;FALSE;mmas;3;1.18;7.2;0.75;26;NA;NA;NA;11;0
391;FALSE;FALSE;acs;3;1.74;6.19;0.69;50;0.66;NA;NA;25;1
392;FALSE;FALSE;acs;3;2;8.18;0.78;54;0.41;NA;NA;15;1
393;FALSE;FALSE;acs;3;2.83;5.01;0.71;60;0.56;NA;NA;23;0
394;FALSE;FALSE;acs;3;2.76;4.39;0.67;54;0.29;NA;NA;22;1
395;FALSE;FALSE;mmas;3;1.18;7.42;0.66;21;NA;NA;NA;12;0
396;FALSE;FALSE;acs;3;1.56;7.89;0.78;52;0.59;NA;NA;19;1
397;FALSE;FALSE;acs;3;2.93;5.14;0.58;49;0.2;NA;NA;28;1
398;FALSE;FALSE;acs;3;3.3;6.22;0.7;77;0.56;NA;NA;31;0
399;FALSE;FALSE;acs;3;2.06;7.6;0.7;28;0.65;NA;NA;20;1
400;FALSE;FALSE;mmas;3;1.23;9.34;0.68;26;NA;NA;NA;20;0
401;FALSE;FALSE;acs;3;1.6;6.45;0.78;44;0.72;NA;NA;23;1
402;FALSE;FALSE;acs;3;1.5;6.31;0.71;41;0.74;NA;NA;18;1
403;FALSE;FALSE;acs;3;1.12;5.83;0.79;42;0.56;NA;NA;19;1
404;FALSE;FALSE;acs;3;3.43;3.95;0.75;59;0.25;NA;NA;20;1
405;FALSE;FALSE;acs;3;2.4;7.82;0.74;51;0.5;NA;NA;16;1
406;FALSE;FALSE;acs;3;2.06;4.65;0.63;38;0.54;NA;NA;15;1
407;FALSE;FALSE;acs;3;2.19;5.96;0.73;31;0.62;NA;NA;23;1
408;FALSE;FALSE;acs;3;2.62;5.91;0.8;47;0.5;NA;NA;24;1
409;FALSE;FALSE;acs;3;2.22;7.42;0.69;62;0.51;NA;NA;21;1
410;FALSE;FALSE;acs;3;1.75;5.94;0.72;49;0.61;NA;NA;19;1
411;FALSE;FALSE;acs;3;3.38;4.97;0.67;52;0.43;NA;NA;25;1
412;FALSE;FALSE;acs;3;2.89;7.4;0.83;59;0.55;NA;NA;23;1
413;FALSE;FALSE;acs;3;3.27;5.68;0.78;61;0.27;NA;NA;21;1
414;FALSE;FALSE;acs;3;2.03;6.18;0.83;49;0.51;NA;NA;24;1
415;FALSE;FALSE;acs;3;1.06;6.46;0.64;45;0.6;NA;NA;23;1
416;FALSE;FALSE;mmas;3;0.94;7.64;0.85;17;NA;NA;NA;14;0
417;FALSE;FALSE;acs;3;3.64;5.68;0.71;63;0.68;NA;NA;30;0
418;FALSE;FALSE;mmas;3;0.77;7.78;0.89;16;NA;NA;NA;13;0
419;FALSE;FALSE;acs;3;3.19;5.67;0.72;68;0.73;NA;NA;28;0
420;FALSE;FALSE;mmas;3;0.9;9.58;0.83;27;NA;NA;NA;14;0
421;FALSE;FALSE;acs;3;3.79;5.36;0.69;65;0.5;NA;NA;28;0
422;FALSE;FALSE;mmas;3;0.6;7.67;0.88;28;NA;NA;NA;15;0
423;FALSE;FALSE;acs;3;1.7;5.85;0.57;42;0.52;NA;NA;18;1
424;FALSE;FALSE;acs;3;1.98;6.45;0.69;37;0.71;NA;NA;24;1
425;FALSE;FALSE;mmas;3;0.79;7.28;0.71;28;NA;NA;NA;16;0
426;FALSE;FALSE;mmas;3;0.94;7.7;0.88;21;NA;NA;NA;17;0
427;TRUE;FALSE;acs;3;2.23;6.41;0.74;52;0.55;NA;NA;18;1
428;FALSE;FALSE;acs;3;2.79;4.88;0.76;63;0.26;NA;NA;26;1
429;FALSE;FALSE;mmas;3;0.97;7.22;0.79;22;NA;NA;NA;16;0
430;FALSE;FALSE;mmas;3;0.97;8.37;0.83;29;NA;NA;NA;14;0
431;FALSE;FALSE;acs;3;1.59;5.71;0.77;45;0.72;NA;NA;23;1
432;FALSE;FALSE;acs;3;2.75;4.69;0.62;59;0.3;NA;NA;27;1
433;FALSE;FALSE;acs;3;2.98;6.56;0.73;73;0.54;NA;NA;33;0
434;FALSE;FALSE;acs;3;3.24;5.74;0.66;64;0.66;NA;NA;26;0
435;FALSE;FALSE;acs;3;3.49;5.92;0.6;56;0.28;NA;NA;22;1
