CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
354;FALSE;eas;0;1.77;6.85;0.82;56;NA;NA;278;NA;NA
355;FALSE;acs;3;2.68;2.19;0.99;36;0.45;NA;NA;17;1
356;FALSE;mmas;0;2.57;8.14;0.79;66;NA;NA;NA;NA;NA
357;FALSE;acs;3;2.5;8.21;0.7;51;0.98;NA;NA;38;1
358;FALSE;acs;3;2.94;1.43;0.99;37;0.16;NA;NA;10;1
359;FALSE;acs;3;3.7;6.88;0.58;73;0.6;NA;NA;26;1
360;FALSE;ras;3;2.51;3.55;0.66;39;NA;73;NA;13;1
361;FALSE;ras;3;4.48;3.41;0.43;42;NA;80;NA;20;1
362;FALSE;acs;3;1.07;3.01;0.7;10;0.27;NA;NA;20;1
363;FALSE;eas;3;1.96;9.47;0.68;62;NA;NA;651;37;1
364;FALSE;acs;3;3.42;8.48;0.81;57;0.5;NA;NA;34;1
365;FALSE;acs;3;2.42;0.75;0.7;17;0.28;NA;NA;13;0
366;FALSE;acs;3;2.34;5.58;0.85;22;0.67;NA;NA;9;0
367;FALSE;acs;3;3.74;9.96;0.84;68;0.91;NA;NA;46;1
368;FALSE;ras;3;1.75;6.09;0.75;6;NA;20;NA;11;0
369;FALSE;acs;3;2.18;6.28;0.46;66;0.41;NA;NA;41;0
370;FALSE;acs;3;4.33;5.47;0.78;6;0.29;NA;NA;27;1
371;FALSE;ras;0;3.39;3.63;0.97;19;NA;95;NA;NA;NA
372;FALSE;mmas;0;2.76;4.27;0.9;9;NA;NA;NA;NA;NA
373;FALSE;as;3;2.98;1.5;0.68;33;NA;NA;NA;10;1
374;FALSE;acs;3;2.34;4.91;0.96;23;0.6;NA;NA;20;1
375;FALSE;acs;3;3.48;5.18;0.88;8;0.37;NA;NA;7;0
376;FALSE;acs;0;0.16;4.22;0.87;49;0.53;NA;NA;NA;NA
377;FALSE;acs;1;2.32;3.13;0.82;32;0.17;NA;NA;13;1
378;FALSE;eas;3;2.48;3.06;0.68;25;NA;NA;281;24;1
379;FALSE;acs;1;2.02;0.59;0.99;21;0.45;NA;NA;14;1
380;FALSE;as;1;3.47;1.27;0.81;24;NA;NA;NA;22;1
381;FALSE;acs;0;2.7;3.56;0.91;19;0.39;NA;NA;NA;NA
382;FALSE;as;0;2.72;6.12;0.82;24;NA;NA;NA;NA;NA
383;FALSE;eas;3;1.49;4.52;0.66;26;NA;NA;425;9;0
384;FALSE;acs;2;3.23;9.19;0.88;32;0.83;NA;NA;39;1
385;FALSE;eas;1;3.01;0.98;0.85;15;NA;NA;77;28;1
386;FALSE;ras;1;3.82;5.21;0.88;35;NA;83;NA;42;0
387;FALSE;acs;2;1.45;3.06;0.93;45;0.32;NA;NA;12;0
388;FALSE;acs;3;2.67;0.43;0.96;47;0.07;NA;NA;29;1
389;FALSE;as;1;2.36;7.26;0.75;65;NA;NA;NA;45;1
390;FALSE;eas;3;0.71;3.57;0.86;31;NA;NA;349;11;0
391;FALSE;acs;2;1.61;4.43;0.45;26;0.62;NA;NA;21;0
392;FALSE;acs;3;2.47;3.79;0.53;46;0.5;NA;NA;7;0
393;FALSE;as;1;1.99;7.49;0.73;59;NA;NA;NA;40;0
394;FALSE;acs;3;1.7;4.97;0.91;55;0.49;NA;NA;6;1
395;FALSE;eas;0;0.51;4.56;0.84;37;NA;NA;263;NA;NA
396;FALSE;acs;3;3.44;9.63;0.97;30;0.71;NA;NA;31;1
397;FALSE;acs;3;2.37;5.13;0.88;17;0.29;NA;NA;6;1
398;FALSE;acs;0;2.06;8.3;0.77;63;0.85;NA;NA;NA;NA
399;FALSE;eas;3;4.2;9.51;0.72;29;NA;NA;210;43;1
400;TRUE;acs;3;2.19;2.76;0.7;37;0.17;NA;NA;19;1
401;FALSE;as;0;3.55;1.4;0.94;57;NA;NA;NA;NA;NA
402;FALSE;acs;3;2.32;6.57;0.89;35;0.81;NA;NA;33;0
403;TRUE;acs;3;1.44;3.19;0.89;51;0.62;NA;NA;13;1
404;FALSE;eas;3;2.97;0.17;0.94;53;NA;NA;236;23;1
405;FALSE;acs;1;2.94;5.46;0.93;70;0.34;NA;NA;34;1
406;FALSE;eas;3;2.33;5.23;0.73;96;NA;NA;466;40;0
407;FALSE;ras;3;0.48;2.97;0.64;46;NA;68;NA;16;1
408;FALSE;acs;0;2.32;4.13;0.93;20;0.54;NA;NA;NA;NA
409;FALSE;acs;3;3.07;6.49;0.6;68;0.43;NA;NA;46;1
410;FALSE;eas;3;1.77;1.29;0.89;6;NA;NA;191;17;1
411;FALSE;acs;0;3.02;2.62;0.68;36;0.5;NA;NA;NA;NA
412;FALSE;acs;3;2.52;9.34;0.63;44;0.77;NA;NA;42;0
413;FALSE;acs;2;3.66;3.74;0.76;21;0.18;NA;NA;12;1
414;TRUE;acs;3;2.36;5.23;0.8;59;0.32;NA;NA;21;1
415;FALSE;ras;3;2.34;6.81;0.68;75;NA;17;NA;31;1
416;FALSE;acs;0;2.8;1.8;0.78;42;0.41;NA;NA;NA;NA
417;FALSE;acs;2;0.36;3.09;0.93;39;0.21;NA;NA;29;0
418;FALSE;acs;0;3.61;2.85;0.76;19;0.3;NA;NA;NA;NA
419;FALSE;eas;3;1.52;3.95;0.8;30;NA;NA;366;14;1
420;FALSE;acs;3;2.78;8.21;0.45;36;0.37;NA;NA;50;1
421;FALSE;acs;1;1.23;2.38;0.8;30;0.26;NA;NA;14;1
422;FALSE;acs;2;3.51;8.09;0.64;62;0.52;NA;NA;38;1
423;FALSE;as;1;1.24;2.66;0.75;36;NA;NA;NA;18;0
424;FALSE;acs;3;1.94;3.37;0.93;26;0.12;NA;NA;6;1
425;FALSE;acs;3;2.12;3.46;0.67;35;0.21;NA;NA;8;1
426;FALSE;eas;3;1.07;6.31;0.92;26;NA;NA;644;22;1
427;FALSE;eas;3;3.39;3.52;0.85;33;NA;NA;76;14;1
428;FALSE;acs;1;2.51;3.76;0.89;65;0.09;NA;NA;13;0
429;FALSE;acs;2;3.6;8.68;0.62;40;0.17;NA;NA;26;0
430;FALSE;acs;3;2.69;1.38;0.73;51;0.53;NA;NA;9;1
431;FALSE;as;3;3.2;1.81;0.92;74;NA;NA;NA;16;1
432;FALSE;mmas;3;3.01;2.95;0.77;58;NA;NA;NA;9;1
433;FALSE;as;3;1.99;5.37;0.86;52;NA;NA;NA;40;0
434;FALSE;acs;3;2.44;8.56;0.51;51;0.51;NA;NA;37;1
435;FALSE;acs;3;3.35;5.09;0.87;32;0.3;NA;NA;18;0
436;FALSE;acs;1;2.3;0.27;0.69;36;0.22;NA;NA;25;1
437;FALSE;as;3;3.06;1.56;0.96;7;NA;NA;NA;16;0
438;FALSE;acs;3;1.22;3.16;0.71;14;0.65;NA;NA;5;1
439;FALSE;as;1;1.3;2.82;0.75;36;NA;NA;NA;7;1
440;FALSE;mmas;3;4.33;9.49;0.63;55;NA;NA;NA;43;1
441;FALSE;acs;0;1.2;1.67;0.81;38;0.51;NA;NA;NA;NA
442;FALSE;acs;3;4.42;4.34;0.6;33;0.59;NA;NA;16;1
443;FALSE;acs;3;3.44;7.44;1;54;0.33;NA;NA;39;0
444;FALSE;mmas;0;1.67;6.48;0.86;50;NA;NA;NA;NA;NA
445;FALSE;ras;0;3.02;1.59;0.8;33;NA;78;NA;NA;NA
446;FALSE;acs;0;0.45;3.33;0.69;12;0.05;NA;NA;NA;NA
447;FALSE;acs;3;0.78;2.09;0.58;11;0.28;NA;NA;18;1
448;FALSE;acs;3;3.4;4.7;0.91;11;0.28;NA;NA;20;1
449;FALSE;ras;2;3.19;4.87;0.57;58;NA;75;NA;35;1
450;FALSE;ras;3;2.64;3.44;0.96;17;NA;37;NA;24;0
451;FALSE;acs;3;3.58;3.95;0.62;46;0.51;NA;NA;29;0
452;FALSE;acs;3;1.68;6.22;0.65;60;0.28;NA;NA;32;1
453;FALSE;acs;2;3.96;3.56;0.93;46;0.05;NA;NA;24;0
454;FALSE;acs;3;1.12;8.44;0.8;51;0.85;NA;NA;23;0
455;FALSE;ras;0;2.55;7.48;0.99;45;NA;40;NA;NA;NA
456;FALSE;acs;3;2.85;5.68;0.78;28;0.57;NA;NA;37;0
457;FALSE;acs;3;3.57;3.65;0.87;9;0.51;NA;NA;20;0
458;FALSE;ras;2;4.94;6.84;0.66;38;NA;28;NA;36;0
459;FALSE;acs;3;1.57;4.94;0.81;7;0.7;NA;NA;32;1
460;FALSE;acs;3;1.26;1.16;0.63;56;0.39;NA;NA;12;1
461;FALSE;acs;3;2.58;9.75;0.78;44;0.77;NA;NA;36;0
462;FALSE;acs;3;0.92;0.88;0.61;29;0.89;NA;NA;14;1
463;FALSE;acs;3;3.08;2.58;0.89;37;0.12;NA;NA;11;1
464;FALSE;eas;3;2.06;2.24;0.83;21;NA;NA;43;8;1
465;FALSE;eas;0;2.37;1.42;0.92;8;NA;NA;221;NA;NA
466;FALSE;ras;3;1.77;3.83;0.85;56;NA;47;NA;20;0
467;FALSE;acs;3;2.91;9.33;0.75;37;0.21;NA;NA;45;1
468;FALSE;acs;2;2.37;8.47;0.92;52;0.82;NA;NA;43;0
469;FALSE;as;3;2.99;9.48;0.76;36;NA;NA;NA;40;0
470;FALSE;acs;0;2.11;4.32;0.95;7;0.86;NA;NA;NA;NA
471;FALSE;acs;3;3.31;2.88;0.71;17;0.26;NA;NA;15;1
472;FALSE;ras;2;3.92;8.96;0.88;61;NA;84;NA;39;0
473;FALSE;eas;1;1.94;3.06;0.83;28;NA;NA;121;20;1
474;TRUE;acs;3;3.64;3.08;0.55;58;0.16;NA;NA;10;1
475;FALSE;as;3;2.44;4.32;0.87;12;NA;NA;NA;17;1
476;FALSE;acs;3;1.37;6.55;0.82;16;0.54;NA;NA;20;1
477;FALSE;acs;3;2.71;8.21;0.89;66;0.76;NA;NA;41;0
478;FALSE;mmas;0;1.26;4.03;0.69;21;NA;NA;NA;NA;NA
479;FALSE;eas;3;1.91;8.92;0.69;76;NA;NA;231;49;0
480;FALSE;acs;1;1.78;1.98;0.75;13;0.48;NA;NA;12;1
481;FALSE;acs;3;2.67;8.73;0.93;59;0.57;NA;NA;30;0
482;FALSE;as;3;3.54;3.36;0.68;21;NA;NA;NA;25;1
483;FALSE;acs;3;3.42;8.78;0.84;38;0.49;NA;NA;17;1
484;FALSE;as;3;2.56;6.45;0.78;37;NA;NA;NA;20;0
485;FALSE;ras;3;3.49;2.94;0.79;39;NA;90;NA;29;0
486;FALSE;acs;3;3.93;4.83;0.98;15;0.21;NA;NA;17;1
487;FALSE;acs;3;3.42;7.05;0.44;79;0.82;NA;NA;42;1
488;FALSE;mmas;3;1.1;6.98;0.61;40;NA;NA;NA;49;1
489;FALSE;acs;0;1.65;3.16;0.75;36;0.47;NA;NA;NA;NA
490;FALSE;acs;3;1.37;5.22;0.99;62;0.45;NA;NA;19;0
491;FALSE;as;3;0.31;6.86;0.44;39;NA;NA;NA;39;0
492;FALSE;eas;2;2.64;0.21;0.92;27;NA;NA;668;17;0
493;FALSE;acs;2;1.21;0.25;0.96;48;0.31;NA;NA;11;1
494;FALSE;acs;3;2.36;3.43;0.72;32;0.74;NA;NA;21;0
495;FALSE;acs;0;3.61;9.78;0.75;48;0.6;NA;NA;NA;NA
496;FALSE;acs;3;3.8;2.67;0.6;39;0.17;NA;NA;15;1
497;FALSE;acs;3;2.71;6.82;0.64;69;0.78;NA;NA;31;0
498;TRUE;acs;3;2.28;0.83;0.84;11;0.15;NA;NA;19;1
499;FALSE;acs;1;4.9;8.71;0.93;75;0.71;NA;NA;32;1
500;FALSE;acs;3;0.7;0.55;0.73;12;0.2;NA;NA;11;1
501;FALSE;acs;2;2.26;2.12;0.9;19;0.46;NA;NA;7;1
502;FALSE;acs;3;1.73;1.38;0.91;20;0.57;NA;NA;19;0
503;FALSE;acs;3;2.09;2.58;0.83;66;0.41;NA;NA;25;1
504;FALSE;acs;3;1.92;1.27;0.7;43;0.1;NA;NA;25;0
505;FALSE;acs;3;2.09;5.04;0.74;50;0.08;NA;NA;22;1
506;FALSE;acs;3;2;3.64;0.69;42;0.4;NA;NA;6;1
507;FALSE;acs;2;1.99;2.36;0.82;40;0.65;NA;NA;8;0
508;FALSE;eas;3;1.68;1.72;0.73;31;NA;NA;94;22;1
509;FALSE;acs;3;1.96;6.7;0.81;55;0.4;NA;NA;33;1
510;FALSE;acs;3;2.24;2.66;0.91;40;0;NA;NA;28;1
511;FALSE;acs;3;2.65;5.57;0.81;65;0.27;NA;NA;22;1
512;FALSE;ras;3;1.48;4.05;0.86;50;NA;66;NA;20;1
513;FALSE;acs;3;1.96;2.46;0.84;41;0.05;NA;NA;18;1
514;FALSE;acs;3;2.03;7.95;0.76;74;0.36;NA;NA;27;1
515;FALSE;acs;3;1.26;3.47;0.8;42;0.35;NA;NA;13;1
516;FALSE;ras;3;2.81;1.32;0.93;17;NA;1;NA;23;1
517;FALSE;acs;3;2.86;5.24;0.77;40;0.31;NA;NA;20;1
518;FALSE;eas;3;1.49;1.57;0.71;61;NA;NA;521;17;1
519;FALSE;acs;3;2.2;0.58;0.64;13;0.03;NA;NA;18;0
520;FALSE;acs;3;3.29;3.23;0.88;14;0.16;NA;NA;26;1
521;FALSE;acs;3;2.37;3.28;0.72;53;0.03;NA;NA;14;1
522;FALSE;acs;3;2.53;2.51;0.63;57;0.09;NA;NA;17;1
523;FALSE;acs;3;0.92;4.16;0.92;62;0.39;NA;NA;28;1
524;FALSE;acs;3;1.67;1.29;0.91;59;0.7;NA;NA;13;1
525;FALSE;acs;3;2.45;4.05;0.63;60;0.44;NA;NA;16;1
526;FALSE;acs;3;2.42;0.96;0.44;39;0.22;NA;NA;20;1
527;FALSE;acs;3;3.11;0.01;0.93;7;0.18;NA;NA;13;1
528;FALSE;acs;2;2.98;3.37;0.65;55;0.11;NA;NA;19;1
529;FALSE;acs;3;0.82;3.39;0.99;57;0.57;NA;NA;21;0
530;FALSE;acs;3;2.84;0.31;0.58;70;0.12;NA;NA;12;1
531;FALSE;acs;2;2.56;5.26;0.53;78;0.19;NA;NA;24;1
532;FALSE;acs;3;2.41;0.77;0.81;35;0.32;NA;NA;30;1
533;TRUE;acs;3;3.06;3.83;0.83;67;0.23;NA;NA;14;1
534;FALSE;acs;3;3.14;4.95;0.73;67;0.45;NA;NA;26;1
535;FALSE;acs;3;1.37;1.91;0.91;49;0.38;NA;NA;10;1
536;FALSE;acs;3;2.59;1.55;0.93;12;0.2;NA;NA;13;1
537;FALSE;acs;3;3.06;7.33;0.59;71;0.46;NA;NA;22;1
538;FALSE;eas;2;3.25;0.15;0.92;6;NA;NA;656;24;1
539;FALSE;acs;1;1.58;2.06;0.97;41;0.65;NA;NA;16;1
540;FALSE;acs;3;1.05;3.86;0.95;49;0.54;NA;NA;10;1
541;FALSE;acs;3;2.24;1.4;0.93;13;0.46;NA;NA;18;1
542;FALSE;acs;3;1.89;3.64;0.91;42;0.52;NA;NA;14;1
543;FALSE;acs;3;2.29;4.12;0.96;63;0.44;NA;NA;9;0
544;FALSE;acs;3;1.47;4.06;0.67;48;0.79;NA;NA;18;1
545;FALSE;acs;2;1.45;2.37;0.86;31;0.29;NA;NA;26;1
546;FALSE;acs;3;3.02;4.73;0.84;72;0.13;NA;NA;26;1
547;FALSE;ras;3;2.31;1.51;0.91;27;NA;28;NA;18;1
548;FALSE;acs;3;3.5;3.49;0.58;41;0.06;NA;NA;22;1
549;FALSE;acs;2;1.35;1.2;0.8;53;0.69;NA;NA;11;0
550;FALSE;acs;3;0.38;3.18;0.78;38;0.5;NA;NA;10;1
551;FALSE;acs;3;1.89;5.14;0.77;70;0.19;NA;NA;21;1
552;FALSE;acs;3;2.28;3.09;0.78;18;0.34;NA;NA;12;1
553;FALSE;mmas;3;1.44;4.61;0.85;57;NA;NA;NA;14;1
554;FALSE;acs;0;2.06;2.18;0.82;25;0.26;NA;NA;NA;NA
555;FALSE;acs;3;1.77;4.04;0.86;39;0.14;NA;NA;14;1
556;FALSE;acs;3;1.81;0.35;0.84;21;0.25;NA;NA;20;1
557;FALSE;acs;3;3.27;1.46;0.54;62;0.35;NA;NA;12;1
558;FALSE;acs;3;1.59;3.16;0.55;31;0.41;NA;NA;24;1
559;FALSE;ras;3;2.55;4.84;0.82;77;NA;38;NA;19;1
560;FALSE;mmas;3;2.93;1.01;0.68;30;NA;NA;NA;10;1
561;FALSE;eas;3;0.67;4.01;0.76;66;NA;NA;608;24;1
562;FALSE;acs;3;1.69;3.81;0.73;62;0.32;NA;NA;14;1
563;FALSE;acs;2;2.09;1.66;0.95;59;0.46;NA;NA;16;0
564;FALSE;acs;3;2.14;4.43;0.81;26;0.06;NA;NA;13;1
565;FALSE;acs;3;1.71;4.38;0.89;67;0.56;NA;NA;14;1
566;FALSE;acs;3;1.34;6.4;0.65;60;0.5;NA;NA;21;0
567;FALSE;acs;3;1.75;5.75;0.68;62;0.14;NA;NA;21;1
568;FALSE;acs;3;1.05;2.55;0.95;54;0.67;NA;NA;24;1
569;FALSE;acs;3;3.33;4.38;0.72;27;0.16;NA;NA;23;1
570;FALSE;acs;3;1.68;0.91;0.7;24;0.4;NA;NA;34;1
571;FALSE;acs;3;2.64;2.54;0.76;34;0;NA;NA;12;1
572;FALSE;acs;3;2.03;1.67;0.68;23;0.13;NA;NA;23;1
573;FALSE;acs;3;3.14;0.08;0.75;45;0.18;NA;NA;26;1
574;FALSE;acs;3;2.95;4.88;0.86;57;0.59;NA;NA;15;1
575;FALSE;acs;3;1.89;2.22;0.84;47;0.23;NA;NA;30;1
576;FALSE;acs;3;1.82;0.79;0.95;20;0.12;NA;NA;27;0
577;FALSE;acs;3;4.74;2.31;0.58;47;0.28;NA;NA;7;1
578;FALSE;acs;3;3.23;5.8;0.67;59;0.32;NA;NA;8;1
579;FALSE;acs;3;2.12;2.06;0.86;12;0.15;NA;NA;19;1
580;FALSE;acs;1;1.78;1.46;0.77;27;0.23;NA;NA;17;1
581;FALSE;acs;3;2.57;2.64;0.6;30;0.3;NA;NA;34;1
582;FALSE;acs;3;2.15;1.95;0.42;36;0.16;NA;NA;14;1
583;FALSE;as;3;2.05;2.14;0.85;53;NA;NA;NA;7;1
584;FALSE;acs;3;3.05;3.39;0.71;59;0.33;NA;NA;18;1
585;FALSE;mmas;3;3.18;2.96;0.93;43;NA;NA;NA;27;1
586;FALSE;acs;0;2.53;4.06;0.45;62;0.29;NA;NA;NA;NA
587;FALSE;acs;0;1.72;2.3;0.97;47;0.46;NA;NA;NA;NA
588;FALSE;acs;3;2.23;1.82;0.95;24;0.23;NA;NA;17;0
589;FALSE;acs;3;1.37;4.11;0.6;42;0.18;NA;NA;17;1
590;FALSE;acs;3;0.9;1.57;0.94;52;0.46;NA;NA;8;1
591;FALSE;acs;3;2.3;3.26;0.98;47;0.91;NA;NA;22;1
592;FALSE;acs;3;1.47;5.32;0.83;62;0.18;NA;NA;31;1
593;FALSE;as;3;2.02;4.7;0.78;46;NA;NA;NA;26;1
594;FALSE;acs;3;1.45;1.95;0.72;42;0.26;NA;NA;14;1
595;FALSE;acs;1;1.03;3.64;0.91;39;0.41;NA;NA;17;1
596;FALSE;as;3;1.69;5.31;0.86;68;NA;NA;NA;24;1
597;FALSE;acs;3;1.26;3.47;0.92;53;0.63;NA;NA;32;1
598;FALSE;acs;3;2.4;2.94;0.51;58;0.19;NA;NA;27;1
599;FALSE;acs;3;1.22;4.82;0.98;30;0.52;NA;NA;15;1
600;FALSE;acs;3;1.78;3.48;0.69;33;0.2;NA;NA;21;1
601;FALSE;acs;2;2.12;4.64;0.88;86;0.18;NA;NA;21;1
602;FALSE;acs;3;3;3.81;0.59;10;0.09;NA;NA;19;0
603;FALSE;acs;3;2.63;0.95;0.84;10;0.2;NA;NA;26;1
604;FALSE;acs;3;3.23;3.68;0.86;56;0.43;NA;NA;25;1
605;FALSE;acs;3;2.59;2.56;0.9;5;0.41;NA;NA;11;1
606;FALSE;as;3;1.35;6.43;0.72;47;NA;NA;NA;9;0
607;FALSE;acs;3;2.72;1.3;0.82;36;0.13;NA;NA;16;0
608;FALSE;acs;3;1.65;2.57;0.77;24;0.2;NA;NA;25;1
609;FALSE;acs;3;2.48;3.85;0.71;42;0.49;NA;NA;18;1
610;FALSE;as;3;1.31;1.7;0.83;8;NA;NA;NA;16;1
611;FALSE;acs;3;1.82;2.89;0.96;59;0.54;NA;NA;16;1
612;FALSE;acs;3;2.13;3.67;0.98;21;0.65;NA;NA;15;0
613;FALSE;acs;1;0.92;3.19;0.81;53;0.56;NA;NA;18;1
614;FALSE;as;3;3.01;1.93;0.51;47;NA;NA;NA;11;1
615;FALSE;acs;3;1.4;1.34;0.76;9;0.15;NA;NA;22;0
616;FALSE;acs;0;2.31;4.83;0.8;71;0.56;NA;NA;NA;NA
617;FALSE;ras;3;2.61;0.96;0.79;6;NA;1;NA;22;1
618;FALSE;acs;0;4.08;2.86;0.51;54;0.2;NA;NA;NA;NA
619;FALSE;acs;1;3.3;2.09;0.67;39;0.23;NA;NA;20;1
620;FALSE;acs;2;2.53;5.92;0.68;54;0.45;NA;NA;22;1
621;TRUE;acs;3;1.75;4.95;0.91;47;0.23;NA;NA;17;1
622;FALSE;acs;0;2.11;1.22;0.91;8;0.07;NA;NA;NA;NA
623;FALSE;acs;3;1.12;6.09;0.83;56;0.27;NA;NA;26;1
624;FALSE;acs;3;2.17;0.79;0.95;22;0.06;NA;NA;19;1
625;FALSE;acs;3;1.97;2.31;1;66;0.62;NA;NA;16;1
626;FALSE;acs;3;1.4;3.65;0.89;52;0.61;NA;NA;16;1
627;FALSE;acs;3;1.67;3.95;0.57;29;0.02;NA;NA;24;1
628;FALSE;acs;3;4.7;1.75;0.5;62;0.27;NA;NA;8;1
629;FALSE;acs;3;3.07;4.13;0.78;45;0.17;NA;NA;26;1
630;FALSE;eas;3;2.65;2.58;0.73;33;NA;NA;234;16;1
631;FALSE;acs;3;0.72;2;0.92;57;0.69;NA;NA;11;0
632;FALSE;acs;3;0.05;1.32;0.98;57;0.52;NA;NA;12;1
633;FALSE;acs;3;2.6;3.25;0.47;64;0.06;NA;NA;15;1
634;FALSE;ras;3;2.86;3.76;0.75;69;NA;79;NA;27;1
635;FALSE;acs;3;1.54;2.01;0.87;72;0.31;NA;NA;20;1
636;FALSE;eas;3;2.5;3.64;0.69;76;NA;NA;225;18;1
637;FALSE;acs;3;2.52;0.21;0.76;11;0.18;NA;NA;20;1
638;FALSE;acs;3;1.03;0.02;0.73;39;0.64;NA;NA;17;0
639;FALSE;acs;3;0.73;2.25;0.79;70;0.75;NA;NA;13;1
640;FALSE;acs;3;1.92;1.13;0.83;11;0.1;NA;NA;19;1
641;FALSE;acs;3;1.92;6.42;0.67;58;0.46;NA;NA;25;0
642;FALSE;acs;0;2.26;0.47;0.91;34;0.23;NA;NA;NA;NA
643;FALSE;acs;3;4.51;2.55;0.56;72;0.11;NA;NA;21;1
644;FALSE;mmas;3;2.31;0.86;0.86;12;NA;NA;NA;23;1
645;FALSE;acs;1;1.75;2.7;0.78;21;0.5;NA;NA;10;1
646;FALSE;acs;3;1.77;1.06;0.87;16;0.26;NA;NA;24;1
647;FALSE;acs;3;2.1;0.28;0.85;11;0.11;NA;NA;15;1
648;FALSE;acs;3;1.93;4.19;0.98;43;0.27;NA;NA;19;1
649;FALSE;acs;3;2.21;0.53;0.75;12;0.39;NA;NA;17;1
650;FALSE;acs;3;1.72;5.04;1;46;0.25;NA;NA;14;1
651;FALSE;acs;3;2.24;2.37;0.73;42;0.26;NA;NA;14;0
652;FALSE;acs;3;1.68;4.84;0.75;50;0.2;NA;NA;19;1
653;FALSE;acs;3;1.97;5.67;0.86;41;0.25;NA;NA;11;1
654;FALSE;acs;3;2.79;1.28;0.89;21;0.17;NA;NA;15;1
655;FALSE;acs;3;2.08;4.85;0.87;40;0.21;NA;NA;21;1
656;FALSE;acs;3;3.55;4.25;0.78;65;0.15;NA;NA;13;1
657;FALSE;acs;3;2.89;2.07;0.68;8;0.14;NA;NA;14;1
658;FALSE;acs;3;1.25;3.44;0.78;50;0.68;NA;NA;14;1
659;FALSE;acs;3;2.62;0.24;0.9;13;0.07;NA;NA;18;1
660;FALSE;acs;3;2.23;4.04;0.66;30;0.15;NA;NA;20;1
661;FALSE;acs;3;2.35;0.59;0.91;12;0.21;NA;NA;17;1
662;FALSE;acs;3;2.64;0.34;0.72;10;0.03;NA;NA;15;1
663;FALSE;acs;3;2.65;1.73;0.77;41;0.12;NA;NA;20;1
664;FALSE;acs;3;1.86;1.77;0.69;39;0.06;NA;NA;13;1
665;FALSE;acs;3;2.64;0.24;0.86;9;0.28;NA;NA;20;1
666;FALSE;acs;3;1.91;1.86;0.87;6;0.05;NA;NA;22;1
667;FALSE;acs;3;1.99;2.27;0.76;7;0.08;NA;NA;18;1
668;FALSE;acs;3;2.36;2.86;0.58;37;0.3;NA;NA;22;1
669;FALSE;acs;3;2.18;2.03;0.84;44;0.32;NA;NA;16;1
670;FALSE;acs;3;2.15;5.79;0.92;33;0.11;NA;NA;21;1
671;FALSE;acs;3;2.28;2.04;0.77;6;0.18;NA;NA;19;1
672;FALSE;acs;3;1.93;5.61;0.78;37;0.34;NA;NA;19;1
673;FALSE;acs;3;2.03;2.85;0.67;56;0.22;NA;NA;14;1
674;FALSE;acs;3;2.38;1.21;0.78;15;0.13;NA;NA;21;1
675;FALSE;acs;3;1.67;4.86;0.9;49;0.19;NA;NA;22;1
676;TRUE;acs;3;3.48;4.29;0.82;70;0.2;NA;NA;14;1
677;FALSE;acs;3;2.11;0.7;0.89;13;0.07;NA;NA;20;1
678;FALSE;ras;3;1.89;5.18;0.95;47;NA;36;NA;14;1
679;FALSE;acs;3;2.83;1.99;0.72;15;0.16;NA;NA;24;1
680;FALSE;acs;3;2.11;5.08;0.82;50;0.3;NA;NA;22;1
681;FALSE;acs;3;3.45;0.82;0.89;11;0.17;NA;NA;19;1
682;FALSE;acs;3;2.04;7.1;0.85;55;0.3;NA;NA;18;1
683;FALSE;acs;3;1.64;5.36;0.84;47;0.32;NA;NA;18;1
684;FALSE;acs;3;2.18;4.45;0.9;43;0.22;NA;NA;22;1
685;FALSE;acs;3;1.93;1.22;0.7;43;0.16;NA;NA;22;1
686;FALSE;acs;3;2.26;2.85;0.64;49;0.1;NA;NA;16;1
687;FALSE;acs;3;2.01;3.38;0.99;41;0.68;NA;NA;13;1
688;FALSE;acs;3;0.95;5.31;0.81;46;0.16;NA;NA;11;1
689;FALSE;acs;3;1.7;4.44;0.97;40;0.58;NA;NA;16;1
690;FALSE;acs;3;1.21;4.98;0.9;64;0.7;NA;NA;13;1
691;FALSE;acs;3;1.13;3.37;0.93;59;0.71;NA;NA;12;1
692;FALSE;acs;3;2.29;1.01;0.85;19;0.15;NA;NA;18;1
693;FALSE;acs;3;2.95;1.7;0.84;20;0.09;NA;NA;19;1
694;FALSE;acs;1;2.09;4.5;0.94;43;0.29;NA;NA;15;1
695;FALSE;acs;3;1.79;1.38;0.8;5;0.21;NA;NA;21;1
696;FALSE;acs;3;3.3;3.05;0.83;85;0.34;NA;NA;10;1
697;FALSE;acs;3;1.35;4.68;0.86;53;0.21;NA;NA;17;1
698;FALSE;acs;3;2.23;0.83;0.87;29;0.07;NA;NA;23;1
699;FALSE;acs;3;1.79;3.88;0.88;48;0.18;NA;NA;14;1
700;FALSE;acs;3;2.65;3.11;0.68;55;0.13;NA;NA;21;1
701;FALSE;acs;2;2.13;4.93;0.87;47;0.19;NA;NA;17;1
702;FALSE;acs;3;1.27;4.71;0.88;51;0.2;NA;NA;18;1
703;FALSE;acs;3;2.16;3.3;0.63;40;0.19;NA;NA;18;1
