CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
353;FALSE;as;3;2.14;4.95;0.72;42;NA;NA;NA;9;1
354;FALSE;acs;3;1.18;1.44;0.72;31;0.33;NA;NA;13;1
355;FALSE;acs;3;3.93;4.08;0.7;19;0.84;NA;NA;29;0
356;FALSE;acs;1;1.51;3.68;0.23;29;0.2;NA;NA;13;1
357;FALSE;acs;1;4.67;8.98;0.56;7;0.39;NA;NA;20;1
358;FALSE;acs;0;3.6;2.17;0.7;24;0.42;NA;NA;NA;NA
359;FALSE;acs;3;4.59;9.97;0.72;16;0.65;NA;NA;27;1
360;FALSE;acs;3;1.74;4.38;0.92;34;0.01;NA;NA;7;1
361;FALSE;acs;3;4.66;1.54;0.98;29;0.42;NA;NA;6;1
362;FALSE;acs;2;3.09;2.6;0.91;15;0.78;NA;NA;18;0
363;FALSE;ras;2;4.02;1.39;0.7;51;NA;58;NA;36;0
364;FALSE;acs;3;4.06;1.74;0.55;17;0.63;NA;NA;36;0
365;FALSE;acs;3;1.53;2.64;0.55;46;0.33;NA;NA;5;1
366;FALSE;ras;3;3.95;1.86;0.7;66;NA;37;NA;30;0
367;FALSE;acs;1;1.9;3.63;0.66;40;0.2;NA;NA;9;1
368;FALSE;acs;1;3.12;0.91;0.82;20;0.27;NA;NA;12;1
369;FALSE;acs;1;3.29;5.14;0.81;9;0.01;NA;NA;14;1
370;FALSE;as;3;3.39;7.89;0.86;8;NA;NA;NA;34;1
371;FALSE;acs;1;2.58;2.47;0.52;42;0.56;NA;NA;20;0
372;FALSE;acs;3;4.27;6.96;0.5;31;0.64;NA;NA;40;1
373;FALSE;acs;3;4.23;5.59;0.74;12;0.46;NA;NA;22;1
374;FALSE;eas;3;0.31;2.66;0.79;27;NA;NA;134;17;1
375;FALSE;ras;3;4.09;7.86;0.59;30;NA;50;NA;40;1
376;FALSE;acs;3;4.37;3.57;0.67;32;0.49;NA;NA;22;0
377;FALSE;acs;3;4.24;8.05;0.6;15;0.65;NA;NA;28;1
378;FALSE;acs;3;4.24;7.26;0.58;12;0.38;NA;NA;37;1
379;FALSE;as;0;4.04;1.13;0.66;7;NA;NA;NA;NA;NA
380;FALSE;ras;3;3.62;6.91;0.62;23;NA;84;NA;26;1
381;FALSE;eas;0;3.91;9.05;0.75;9;NA;NA;121;NA;NA
382;FALSE;ras;0;4.85;8.73;0.89;17;NA;3;NA;NA;NA
383;FALSE;acs;3;3.57;5.18;0.67;13;0.41;NA;NA;8;1
384;FALSE;acs;3;1.97;8.82;0.27;17;0.41;NA;NA;22;1
385;FALSE;ras;1;4.4;5.73;0.09;28;NA;32;NA;14;0
386;FALSE;mmas;2;3.18;1.4;0.55;18;NA;NA;NA;13;1
387;FALSE;eas;3;2.08;6.08;0.78;26;NA;NA;415;22;0
388;FALSE;eas;3;4.01;7.54;0.75;16;NA;NA;142;44;1
389;FALSE;acs;3;4.44;4.92;0.84;24;0.92;NA;NA;28;1
390;TRUE;acs;3;1.92;8.24;0.36;26;0.6;NA;NA;12;1
391;FALSE;acs;0;3.68;7.36;0.44;54;0.65;NA;NA;NA;NA
392;FALSE;acs;2;3.51;1.26;0.54;42;0.25;NA;NA;35;1
393;FALSE;acs;1;1.26;5.07;0.86;7;0.13;NA;NA;19;1
394;FALSE;ras;0;2.99;1.28;0.7;7;NA;58;NA;NA;NA
395;FALSE;acs;3;3.79;3.89;0.7;16;0.45;NA;NA;9;1
396;FALSE;acs;3;4.96;6.38;0.62;23;0.49;NA;NA;21;1
397;FALSE;acs;3;4.38;5.78;0.68;32;0.05;NA;NA;18;1
398;FALSE;acs;3;4.87;6.94;0.91;17;0.43;NA;NA;13;1
399;FALSE;acs;3;2.93;3.2;0.48;8;0.52;NA;NA;13;0
400;FALSE;eas;0;1.92;2.39;0.85;36;NA;NA;517;NA;NA
401;FALSE;as;3;4.33;4.41;0.32;23;NA;NA;NA;30;1
402;FALSE;acs;3;2.94;7.94;0.16;30;0.57;NA;NA;8;0
403;FALSE;acs;2;3.02;5.06;0.6;40;0.72;NA;NA;40;1
404;FALSE;ras;1;3.33;2.62;0.8;40;NA;15;NA;23;1
405;FALSE;as;3;1.99;3.46;0.76;32;NA;NA;NA;14;1
406;FALSE;acs;3;3.64;3;0.89;15;0.64;NA;NA;35;1
407;FALSE;acs;3;1.53;2.92;0.73;22;0.51;NA;NA;24;0
408;FALSE;mmas;2;2.38;3.04;0.58;14;NA;NA;NA;44;1
409;FALSE;acs;3;1.29;2.58;0.81;22;0.01;NA;NA;18;1
410;FALSE;acs;3;3.49;9.8;0.18;22;0.44;NA;NA;25;1
411;FALSE;acs;3;2.13;3.71;0.98;13;0.35;NA;NA;5;1
412;FALSE;acs;3;3.43;1.02;0.44;9;0.31;NA;NA;17;1
413;TRUE;acs;3;2.81;5.02;0.5;53;0.32;NA;NA;13;1
414;FALSE;acs;0;1.53;0.56;0.4;57;0.28;NA;NA;NA;NA
415;FALSE;acs;3;2.75;5.49;0.82;27;0.23;NA;NA;39;0
416;FALSE;acs;0;1.99;5.81;0.22;30;0.33;NA;NA;NA;NA
417;FALSE;mmas;1;2.41;7.46;0.8;17;NA;NA;NA;20;1
418;FALSE;acs;3;2.45;0.03;0.54;12;0.49;NA;NA;30;1
419;FALSE;acs;0;0.38;5.66;0.95;19;0.21;NA;NA;NA;NA
420;FALSE;acs;3;3.52;7.46;0.23;33;0.6;NA;NA;26;1
421;FALSE;ras;0;3.5;9.63;0.55;16;NA;24;NA;NA;NA
422;FALSE;eas;3;3.45;5.51;0.41;18;NA;NA;653;15;1
423;FALSE;acs;2;3.94;7.17;0.54;49;0.57;NA;NA;32;1
424;FALSE;eas;2;2.33;4.05;0.56;6;NA;NA;355;12;0
425;FALSE;eas;3;3.6;1.25;0.41;37;NA;NA;33;11;1
426;TRUE;acs;3;2.18;5.89;0.09;22;0.75;NA;NA;27;1
427;FALSE;acs;3;1.57;6.6;0.16;24;0.84;NA;NA;34;1
428;FALSE;acs;3;2.45;5.98;0.46;63;0.33;NA;NA;16;1
429;FALSE;acs;0;2.78;5.97;0.64;80;0.36;NA;NA;NA;NA
430;TRUE;acs;3;2.7;9.49;0.13;35;0.79;NA;NA;20;1
431;FALSE;acs;3;2.75;7.12;0.33;28;0.66;NA;NA;16;1
432;FALSE;acs;3;3.12;5.42;0.62;57;0.42;NA;NA;9;1
433;FALSE;ras;3;1.77;4;0.55;40;NA;12;NA;11;1
434;FALSE;acs;3;2.55;5.27;0.15;23;0.85;NA;NA;23;1
435;FALSE;acs;3;0.63;1.18;0.59;41;0;NA;NA;17;1
436;FALSE;acs;3;1.14;7.34;0.32;18;0.5;NA;NA;12;1
437;FALSE;acs;3;1.22;3.61;0.08;27;0.68;NA;NA;38;1
438;FALSE;eas;3;2.64;8.57;0.45;25;NA;NA;639;19;1
439;FALSE;acs;0;3.01;2.06;0.55;43;0.18;NA;NA;NA;NA
440;FALSE;acs;3;2.94;4.65;0.55;50;0.29;NA;NA;16;1
441;FALSE;acs;1;2.12;5;0.1;22;0.61;NA;NA;29;1
442;FALSE;acs;3;1.98;7.5;0.43;24;0.78;NA;NA;19;1
443;FALSE;acs;3;3.15;4.46;0.44;35;0.39;NA;NA;19;1
444;FALSE;acs;3;3.32;3.58;0.46;63;0.32;NA;NA;6;0
445;FALSE;eas;3;2.55;6.38;0.47;38;NA;NA;678;9;1
446;FALSE;acs;3;1.11;8.6;0.34;36;0.51;NA;NA;8;1
447;FALSE;acs;3;1.34;4.54;0.2;20;0.57;NA;NA;24;1
448;FALSE;acs;3;3.16;2.43;0.48;63;0.26;NA;NA;15;1
449;FALSE;acs;3;1.81;8.79;0.22;25;0.43;NA;NA;24;1
450;FALSE;as;3;2.57;1.89;0.97;22;NA;NA;NA;17;1
451;FALSE;acs;2;2.76;8.47;0.36;34;0.37;NA;NA;23;1
452;FALSE;acs;2;3.34;2.01;0.86;25;0.02;NA;NA;9;0
453;TRUE;acs;3;1.91;4.83;0.49;48;0.31;NA;NA;17;1
454;FALSE;acs;3;1.55;5.99;0.05;7;0.72;NA;NA;21;1
455;FALSE;acs;3;2.15;4.86;0.5;80;0.52;NA;NA;9;1
456;FALSE;acs;3;2.82;5.17;0.69;61;0.5;NA;NA;13;1
457;FALSE;acs;3;2.28;4.78;0.08;14;0.9;NA;NA;27;1
458;FALSE;acs;3;1.78;8.84;0.38;41;0.63;NA;NA;10;1
459;FALSE;acs;3;2.02;9.66;0.58;31;0.79;NA;NA;11;1
460;FALSE;acs;3;2.53;2.26;0.36;59;0.45;NA;NA;21;1
461;FALSE;acs;3;2.47;6.33;0.5;42;0.43;NA;NA;19;0
462;FALSE;acs;3;1.84;8.75;0.46;33;0.52;NA;NA;10;1
463;FALSE;acs;3;2.55;5.95;0.21;17;0.74;NA;NA;30;1
464;FALSE;acs;3;3.25;1.68;0.89;21;0.41;NA;NA;18;0
465;FALSE;acs;3;2.06;3.83;0.68;40;0.46;NA;NA;13;1
466;FALSE;acs;1;2.21;4.54;0.54;57;0.36;NA;NA;11;1
467;FALSE;acs;3;3.25;5.65;0.44;62;0.3;NA;NA;7;1
468;FALSE;eas;3;3.24;6.94;0.48;43;NA;NA;395;7;1
469;FALSE;acs;3;1.75;5.47;0.29;46;0.83;NA;NA;30;1
470;FALSE;eas;3;1.98;5.15;0.65;55;NA;NA;662;11;1
471;FALSE;acs;3;2.41;6.88;0.23;5;0.7;NA;NA;28;1
472;FALSE;acs;3;1.51;9.69;0.5;46;0.43;NA;NA;15;1
473;FALSE;acs;3;2.68;6.95;0.03;22;0.79;NA;NA;21;1
474;FALSE;acs;1;3.33;4.54;0.27;58;0.33;NA;NA;10;1
475;FALSE;acs;3;3.18;6.1;0.23;26;0.82;NA;NA;28;1
476;FALSE;as;3;1.89;6.83;0.31;13;NA;NA;NA;32;1
477;FALSE;ras;3;2.12;0.84;0.99;13;NA;31;NA;22;0
478;FALSE;eas;2;3.27;5.26;0.68;46;NA;NA;183;15;0
479;FALSE;mmas;1;2.72;0.56;0.96;25;NA;NA;NA;18;1
480;FALSE;acs;3;3.01;5.24;0.57;28;0.26;NA;NA;15;1
481;FALSE;acs;3;0.64;6.42;0.27;52;0.63;NA;NA;8;1
482;FALSE;acs;3;3.08;4.13;0.47;29;0.15;NA;NA;13;1
483;FALSE;acs;3;2.6;5.15;0.36;35;0.98;NA;NA;23;1
484;FALSE;acs;3;2.49;4.38;0.14;19;0.64;NA;NA;19;1
485;FALSE;acs;3;2.9;1.76;0.91;7;0.2;NA;NA;8;1
486;TRUE;acs;3;2.72;5.66;0.64;57;0.2;NA;NA;17;1
487;FALSE;acs;3;2.35;6.25;0.17;47;0.89;NA;NA;35;1
488;TRUE;acs;3;2.19;9.42;0.25;24;0.65;NA;NA;16;1
489;FALSE;acs;3;3.31;4.55;0.27;52;0.34;NA;NA;15;1
490;FALSE;acs;3;2.76;8.77;0.48;15;0.27;NA;NA;10;1
491;FALSE;acs;3;2.74;3.81;0.99;22;0.07;NA;NA;6;1
492;FALSE;acs;3;2.66;4.18;0.54;44;0.01;NA;NA;8;1
493;FALSE;acs;3;2.14;1.18;0.92;9;0.12;NA;NA;8;1
494;FALSE;acs;0;1.23;6.97;0.03;31;0.73;NA;NA;NA;NA
495;FALSE;eas;0;4.02;4.41;0.62;53;NA;NA;379;NA;NA
496;FALSE;acs;0;1.98;7.12;0.43;42;0.58;NA;NA;NA;NA
497;FALSE;acs;3;1.89;6.1;0.28;14;0.64;NA;NA;25;1
498;FALSE;acs;3;1.79;9.09;0.34;40;0.58;NA;NA;14;1
499;FALSE;acs;3;1.09;4.24;0.46;50;0.18;NA;NA;9;0
500;FALSE;acs;3;0.84;3.92;0.49;61;0.22;NA;NA;7;1
501;FALSE;acs;3;3.76;8.77;0.43;19;0.51;NA;NA;12;0
502;FALSE;acs;2;2.04;4.04;0.43;65;0.3;NA;NA;21;0
503;FALSE;ras;3;1.22;5.02;0.68;70;NA;87;NA;17;0
504;FALSE;acs;3;2.07;7.36;0.33;13;0.64;NA;NA;15;1
505;FALSE;acs;3;2.39;3.78;0.84;13;0.09;NA;NA;19;1
506;FALSE;mmas;3;2.31;0.18;0.87;5;NA;NA;NA;12;1
507;FALSE;acs;3;0.91;8.62;0.5;33;0.76;NA;NA;11;0
508;FALSE;acs;3;1.93;1.16;0.74;6;0.18;NA;NA;13;1
509;FALSE;acs;3;1.88;6.05;0.42;33;0.65;NA;NA;8;1
510;FALSE;eas;3;2.09;3.8;0.49;69;NA;NA;267;16;1
511;FALSE;acs;3;2.46;3.96;0.41;31;0.22;NA;NA;13;1
512;FALSE;acs;3;2.23;4.84;0.35;54;0.41;NA;NA;27;1
513;FALSE;acs;3;2.27;3.36;0.44;72;0.35;NA;NA;7;1
514;FALSE;acs;3;2.2;6.95;0.05;29;0.63;NA;NA;19;1
515;FALSE;acs;3;3.43;5.89;0.59;63;0.35;NA;NA;19;1
516;FALSE;as;3;3.11;0.28;0.79;15;NA;NA;NA;13;1
517;FALSE;mmas;3;2.31;3.75;0.19;26;NA;NA;NA;27;1
518;FALSE;ras;3;3.02;6.92;0.15;50;NA;64;NA;14;1
519;FALSE;acs;2;1.87;7.08;0.34;15;0.6;NA;NA;8;1
520;FALSE;acs;3;1.52;6;0.02;34;0.86;NA;NA;29;1
521;FALSE;acs;3;1.6;4.33;0.44;40;0.41;NA;NA;9;0
522;FALSE;acs;3;2.35;6.86;0.28;23;0.79;NA;NA;9;1
523;FALSE;as;3;3.19;0.37;0.77;34;NA;NA;NA;22;1
524;FALSE;ras;3;4.53;2.44;0.55;66;NA;57;NA;12;1
525;FALSE;acs;3;2.61;9.76;0.25;30;0.24;NA;NA;18;0
526;FALSE;acs;3;2.85;6.34;0.31;72;0.41;NA;NA;9;0
527;FALSE;acs;3;1.13;4.07;0.21;20;0.65;NA;NA;25;1
528;FALSE;acs;3;0.54;0.98;0.78;30;0.14;NA;NA;9;1
529;FALSE;acs;0;1.96;9.44;0.51;24;0.7;NA;NA;NA;NA
530;FALSE;acs;1;2.14;6.32;0.26;29;0.48;NA;NA;31;1
531;FALSE;acs;3;2.79;3.41;0.17;12;0.84;NA;NA;36;1
532;FALSE;acs;3;2.09;8.14;0.65;36;0.44;NA;NA;18;1
533;FALSE;acs;2;3.49;7.17;0.27;28;0.61;NA;NA;9;1
534;FALSE;eas;3;2.38;4.77;0.38;56;NA;NA;733;13;1
535;FALSE;acs;3;1.34;8.24;0.15;21;0.58;NA;NA;14;1
536;FALSE;acs;1;2.06;8.66;0.29;48;0.83;NA;NA;14;0
537;FALSE;acs;3;1.78;2.38;0.72;26;0.31;NA;NA;11;1
538;FALSE;acs;3;1.73;5.66;0.33;32;0.74;NA;NA;13;1
539;FALSE;acs;2;2.58;8.09;0.5;20;0.63;NA;NA;16;0
540;FALSE;acs;3;3.26;5.48;0.22;52;0.19;NA;NA;20;1
541;FALSE;acs;3;2.61;4.46;0.49;43;0.45;NA;NA;9;1
542;FALSE;acs;3;2.46;8.04;0.29;47;0.75;NA;NA;12;1
543;FALSE;acs;3;1.76;7.43;0.5;40;0.3;NA;NA;12;1
544;FALSE;acs;3;1.4;7.14;0.35;27;0.65;NA;NA;15;1
545;FALSE;acs;3;1.94;7.42;0.7;88;0.3;NA;NA;7;1
546;FALSE;acs;3;3.31;3.21;0.46;59;0.44;NA;NA;21;1
547;FALSE;acs;3;3.58;4.33;0.52;58;0.41;NA;NA;17;0
548;FALSE;acs;3;1.63;8.88;0.43;10;0.59;NA;NA;10;1
549;FALSE;acs;3;2.01;4.32;0.2;21;0.83;NA;NA;23;1
550;FALSE;acs;3;3.14;6.79;0.42;54;0.28;NA;NA;14;1
551;FALSE;acs;3;2.8;6.4;0.29;47;0.33;NA;NA;11;1
552;FALSE;acs;3;2.64;6.26;0.31;72;0.22;NA;NA;13;1
553;FALSE;acs;3;1.5;6.9;0.22;30;0.78;NA;NA;19;1
554;FALSE;acs;3;2.36;4.46;0.6;71;0.23;NA;NA;20;1
555;FALSE;acs;3;1.72;6.97;0.02;10;0.46;NA;NA;32;1
556;TRUE;acs;3;2;5.2;0.45;45;0.36;NA;NA;18;1
557;FALSE;acs;3;2.5;7.09;0.55;30;0.3;NA;NA;16;0
558;FALSE;acs;3;3.2;6.48;0.05;6;0.94;NA;NA;24;1
559;FALSE;acs;1;0.72;6.33;0.29;50;0.46;NA;NA;8;1
560;FALSE;acs;2;2.48;4.19;0.02;26;0.7;NA;NA;21;1
561;FALSE;acs;3;1.45;8.94;0.43;29;0.6;NA;NA;16;1
562;FALSE;acs;3;1.88;5.51;0.37;39;0.49;NA;NA;22;1
563;FALSE;acs;3;1.07;5.13;0.5;35;0.27;NA;NA;17;1
564;FALSE;acs;3;1.83;5.27;0.45;57;0.4;NA;NA;23;1
565;FALSE;acs;3;2.84;7.8;0.67;58;0.08;NA;NA;13;1
566;FALSE;acs;3;2.43;5.89;0.53;44;0.44;NA;NA;11;1
567;FALSE;acs;3;2.24;4.55;0.55;49;0.31;NA;NA;23;1
568;FALSE;acs;3;3.13;6.62;0.56;60;0.12;NA;NA;18;1
569;TRUE;acs;3;2.67;5.75;0.39;52;0.4;NA;NA;11;1
570;FALSE;acs;3;1.41;5.11;0.29;32;0.27;NA;NA;22;1
571;FALSE;acs;3;1.93;5.03;0.31;46;0.48;NA;NA;12;1
572;FALSE;acs;2;1.77;5.34;0.39;29;0.35;NA;NA;19;1
573;FALSE;acs;3;2.66;5.86;0.61;48;0.38;NA;NA;17;1
574;FALSE;acs;0;2.47;5.65;0.8;54;0.12;NA;NA;NA;NA
575;FALSE;acs;3;2.21;3.24;0.52;41;0.27;NA;NA;15;1
576;FALSE;acs;3;3.38;5.1;0.52;56;0.28;NA;NA;15;1
577;FALSE;acs;3;2.37;4.61;0.48;34;0.31;NA;NA;16;1
578;FALSE;acs;3;2.35;5.52;0.52;42;0.27;NA;NA;17;1
579;FALSE;acs;3;2.78;5.17;0.26;47;0.2;NA;NA;17;1
580;FALSE;acs;3;1.95;6.79;0.48;50;0.42;NA;NA;17;1
581;FALSE;acs;3;2.46;6.69;0.52;57;0.27;NA;NA;20;1
582;FALSE;acs;0;2.59;5.63;0.53;53;0.13;NA;NA;NA;NA
583;FALSE;acs;3;2.12;9.49;0.29;30;0.52;NA;NA;21;1
584;FALSE;acs;3;2.39;4.74;0.45;44;0.17;NA;NA;14;1
585;FALSE;acs;3;2.51;8.7;0.07;35;0.73;NA;NA;19;1
586;FALSE;acs;3;1.99;4.77;0.45;49;0.35;NA;NA;17;1
587;FALSE;acs;3;2.7;5.16;0.72;52;0.16;NA;NA;13;1
588;FALSE;acs;3;2.14;9.17;0.08;44;0.75;NA;NA;23;1
589;FALSE;acs;3;2.52;5.2;0.68;53;0.24;NA;NA;22;1
590;FALSE;acs;3;1.75;4.65;0.36;51;0.33;NA;NA;15;1
591;FALSE;acs;3;1.52;9.79;0.21;23;0.74;NA;NA;16;1
592;FALSE;acs;3;2.14;5.55;0.49;46;0.46;NA;NA;18;1
593;FALSE;acs;3;2.04;5.12;0.53;44;0.32;NA;NA;17;1
594;FALSE;acs;3;1.32;3.66;0.47;49;0.25;NA;NA;15;1
595;FALSE;acs;3;3.47;7.41;0.64;56;0.07;NA;NA;15;1
596;FALSE;ras;3;2.32;6.07;0.81;54;NA;95;NA;23;1
597;FALSE;acs;3;1.64;8.08;0.33;24;0.7;NA;NA;14;1
598;FALSE;acs;3;2.8;4.7;0.66;68;0.21;NA;NA;24;1
599;FALSE;acs;3;1.66;6.42;0.47;45;0.44;NA;NA;17;1
600;FALSE;acs;3;1.96;9.8;0.3;25;0.53;NA;NA;16;1
601;FALSE;acs;3;2.05;6.81;0.66;67;0.19;NA;NA;21;1
602;FALSE;acs;3;2.39;3.58;0.38;48;0.47;NA;NA;25;1
603;FALSE;acs;3;2.68;5.86;0.69;61;0.25;NA;NA;13;1
604;FALSE;acs;3;2.05;5.39;0.35;60;0.37;NA;NA;17;1
605;FALSE;acs;3;1.33;4.63;0.51;40;0.16;NA;NA;14;1
606;FALSE;acs;3;1.42;5.86;0.52;34;0.31;NA;NA;19;1
607;FALSE;acs;3;2.77;5.42;0.92;51;0.13;NA;NA;14;1
608;FALSE;acs;3;1.74;4.08;0.36;29;0.38;NA;NA;15;1
609;FALSE;acs;3;2.29;9.69;0.1;34;0.72;NA;NA;13;1
610;FALSE;acs;3;2.35;3.86;0.34;56;0.22;NA;NA;21;1
611;FALSE;acs;3;1.3;5.87;0.44;41;0.42;NA;NA;18;1
612;FALSE;acs;3;3.06;9.71;0.22;37;0.72;NA;NA;22;1
613;FALSE;acs;3;2.4;6.19;0.68;54;0.36;NA;NA;22;1
614;FALSE;acs;3;3.63;4.63;0.54;68;0.12;NA;NA;12;1
615;FALSE;acs;3;1.47;5.46;0.51;32;0.17;NA;NA;15;1
616;FALSE;acs;3;3.08;6.02;0.49;41;0.34;NA;NA;10;1
617;FALSE;acs;3;3.13;8.74;0.01;37;0.58;NA;NA;22;1
618;FALSE;acs;3;2.55;5.47;0.51;44;0.48;NA;NA;15;1
619;FALSE;acs;3;2.73;4.51;0.65;38;0.12;NA;NA;18;1
620;FALSE;acs;3;3.04;6.37;0.54;49;0.21;NA;NA;9;1
621;FALSE;acs;3;3.07;5.93;0.43;56;0.19;NA;NA;15;1
622;FALSE;acs;3;2.22;3.73;0.67;28;0.16;NA;NA;11;1
623;FALSE;acs;1;2.2;4.59;0.63;67;0.19;NA;NA;17;1
624;FALSE;acs;3;1.88;5.81;0.38;56;0.48;NA;NA;18;1
625;FALSE;acs;3;2.61;6.1;0.45;39;0.3;NA;NA;23;1
626;FALSE;acs;3;2.03;9.14;0.13;41;0.7;NA;NA;18;1
627;FALSE;acs;3;3.11;9.95;0.25;32;0.94;NA;NA;25;1
628;FALSE;acs;3;2.69;5.72;0.72;45;0.21;NA;NA;20;1
629;FALSE;eas;3;2.23;4.38;0.61;54;NA;NA;115;15;1
630;FALSE;acs;3;1.49;4.74;0.38;34;0.53;NA;NA;19;1
631;FALSE;as;3;3.39;5.64;0.68;59;NA;NA;NA;14;1
632;FALSE;acs;3;1.94;9.62;0.24;40;0.84;NA;NA;22;1
633;FALSE;acs;3;2.83;5.09;0.6;45;0.32;NA;NA;15;1
634;FALSE;acs;3;1.35;5.8;0.41;40;0.36;NA;NA;23;1
635;FALSE;acs;3;2.44;6.23;0.42;48;0.38;NA;NA;18;1
636;FALSE;acs;3;2.79;7.18;0.67;70;0.29;NA;NA;15;1
637;FALSE;acs;3;1.44;4.69;0.58;57;0.33;NA;NA;17;1
638;FALSE;acs;3;2.54;8.94;0.24;37;0.66;NA;NA;16;1
639;FALSE;acs;3;2.71;5.31;0.75;68;0.33;NA;NA;17;1
640;FALSE;acs;3;2.06;5.47;0.51;34;0.26;NA;NA;15;1
641;FALSE;acs;3;2.53;5.38;0.54;56;0.26;NA;NA;16;1
642;TRUE;acs;3;2.01;6.97;0.32;42;0.35;NA;NA;16;1
643;FALSE;acs;3;1.46;3.26;0.32;50;0.23;NA;NA;20;1
644;FALSE;acs;1;1.95;8.58;0.14;28;0.58;NA;NA;13;1
645;TRUE;acs;3;2.34;4.6;0.56;52;0.29;NA;NA;17;1
646;FALSE;acs;3;2.83;5.84;0.5;62;0.05;NA;NA;13;1
647;FALSE;acs;3;2.94;4.83;0.68;56;0.27;NA;NA;18;1
648;FALSE;acs;3;2.95;7.34;0.53;49;0.21;NA;NA;23;1
649;FALSE;acs;3;3.09;9.3;0.11;38;0.79;NA;NA;21;1
650;FALSE;acs;3;1.74;7;0.31;44;0.49;NA;NA;18;1
651;FALSE;acs;3;1.93;3.89;0.54;39;0.38;NA;NA;17;1
652;FALSE;acs;3;3.15;4.68;0.59;50;0.44;NA;NA;12;1
653;FALSE;acs;3;2.8;3.93;0.69;52;0.23;NA;NA;20;1
654;FALSE;acs;3;2.55;9.42;0.18;45;0.64;NA;NA;22;1
655;FALSE;acs;3;3.38;6.22;0.83;58;0.33;NA;NA;20;1
656;FALSE;acs;3;3.3;9.75;0.13;45;0.83;NA;NA;15;1
657;FALSE;acs;2;2.26;9.73;0.28;28;0.64;NA;NA;17;1
658;FALSE;acs;3;2.02;4.94;0.52;52;0.32;NA;NA;18;1
659;FALSE;acs;3;2.21;4.15;0.51;40;0.56;NA;NA;22;1
660;FALSE;acs;3;2.73;8.54;0.34;39;0.6;NA;NA;14;1
661;FALSE;acs;3;1.75;4.91;0.42;35;0.3;NA;NA;22;0
662;FALSE;acs;3;1.49;5.05;0.39;41;0.47;NA;NA;22;1
663;FALSE;acs;3;2.06;4.87;0.58;41;0.47;NA;NA;15;1
664;FALSE;acs;3;2.77;4.55;0.49;31;0.42;NA;NA;16;1
665;FALSE;acs;3;3.01;5.15;0.66;57;0.22;NA;NA;16;1
666;FALSE;acs;3;2.28;9.67;0.19;31;0.66;NA;NA;23;1
667;FALSE;acs;3;1.55;3.72;0.51;48;0.27;NA;NA;24;1
668;FALSE;acs;3;3;5.87;0.67;60;0.11;NA;NA;15;0
669;FALSE;acs;3;3.01;4.08;0.37;56;0.21;NA;NA;19;1
670;FALSE;acs;3;1.89;4.95;0.4;46;0.4;NA;NA;23;0
671;TRUE;acs;3;3.38;6.36;0.66;62;0.18;NA;NA;12;1
672;FALSE;acs;3;2.6;8.98;0.22;27;0.77;NA;NA;11;1
673;FALSE;eas;3;2.39;5.92;0.54;63;NA;NA;376;19;1
674;FALSE;acs;3;2.57;9.95;0.01;38;0.71;NA;NA;19;1
675;FALSE;acs;3;2.31;5.61;0.38;46;0.32;NA;NA;22;1
676;FALSE;acs;3;2.83;5.76;0.62;58;0.22;NA;NA;17;1
677;FALSE;acs;3;1.76;5.33;0.36;50;0.33;NA;NA;16;1
678;FALSE;acs;3;2.87;9.69;0.15;44;0.71;NA;NA;23;1
679;FALSE;acs;3;3.11;6.01;0.51;65;0.18;NA;NA;11;1
680;FALSE;acs;3;2.73;9.7;0.24;22;0.47;NA;NA;17;1
681;FALSE;acs;3;2.73;4.59;0.59;71;0.29;NA;NA;20;1
682;FALSE;acs;3;2.23;5.37;0.66;60;0.11;NA;NA;19;1
683;FALSE;acs;3;2.53;8.38;0.26;25;0.54;NA;NA;16;1
684;FALSE;acs;3;1.37;9.49;0.35;25;0.59;NA;NA;16;1
685;FALSE;acs;3;2.59;4.54;0.51;51;0.43;NA;NA;14;1
686;FALSE;acs;3;1.78;5.7;0.34;43;0.3;NA;NA;18;1
687;FALSE;acs;3;2.46;8.82;0.22;38;0.85;NA;NA;24;1
688;FALSE;acs;3;1.71;8.03;0.26;26;0.71;NA;NA;23;1
689;FALSE;acs;3;2.25;4.99;0.54;48;0.34;NA;NA;14;1
690;FALSE;acs;3;2.56;8.98;0.33;33;0.63;NA;NA;18;1
691;FALSE;acs;3;2.64;4.62;0.58;61;0.26;NA;NA;16;1
692;FALSE;acs;3;1.99;4.96;0.43;42;0.52;NA;NA;17;1
693;FALSE;acs;3;2.7;5.45;0.67;59;0.24;NA;NA;13;1
694;FALSE;acs;3;1.88;7.16;0.72;59;0.14;NA;NA;13;1
695;FALSE;acs;3;2.19;5.18;0.36;43;0.38;NA;NA;16;1
696;FALSE;acs;3;2.46;5.06;0.48;48;0.43;NA;NA;19;1
697;FALSE;acs;3;1.76;8.66;0.12;17;0.62;NA;NA;17;1
698;FALSE;acs;3;2;5.23;0.58;35;0.32;NA;NA;17;1
699;FALSE;acs;3;1.45;4.47;0.47;49;0.6;NA;NA;20;1
700;FALSE;acs;3;2.03;9.2;0.33;30;0.58;NA;NA;11;1
701;FALSE;acs;3;1.77;4.78;0.47;63;0.37;NA;NA;20;1
702;FALSE;acs;3;2.25;4.16;0.52;44;0.43;NA;NA;19;1
