CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
148;FALSE;acs;0;1.19;4.92;0.27;84;0.16;NA;NA;NA;NA
149;FALSE;acs;0;3.41;3.05;0.44;66;0.07;NA;NA;NA;NA
150;FALSE;as;0;2.78;4.39;0.86;50;NA;NA;NA;NA;NA
151;FALSE;mmas;3;0.87;2.35;0.42;42;NA;NA;NA;37;0
152;FALSE;mmas;3;2.38;5.27;0.79;87;NA;NA;NA;26;1
153;FALSE;acs;0;1.18;9.76;0.84;22;0.76;NA;NA;NA;NA
154;FALSE;eas;2;2.95;1.32;0.61;90;NA;NA;495;13;1
155;FALSE;mmas;0;4.09;9.9;0.73;57;NA;NA;NA;NA;NA
156;FALSE;mmas;3;3.36;9.51;0.84;44;NA;NA;NA;9;1
157;FALSE;mmas;3;0.44;0.61;0.67;97;NA;NA;NA;19;1
158;FALSE;acs;0;3.72;8.93;0.78;17;0.43;NA;NA;NA;NA
159;FALSE;acs;3;2.42;5.84;0.85;39;0.86;NA;NA;5;1
160;FALSE;acs;1;1.1;7.77;0.82;35;0.78;NA;NA;33;0
161;FALSE;acs;3;3.82;7.12;0.68;96;0.17;NA;NA;13;1
162;FALSE;as;0;4.78;9.54;0.56;48;NA;NA;NA;NA;NA
163;FALSE;eas;0;2.58;5;0.22;72;NA;NA;306;NA;NA
164;FALSE;eas;2;2.72;3.65;0.47;42;NA;NA;345;24;1
165;FALSE;eas;0;2.89;2.92;0.02;38;NA;NA;738;NA;NA
166;FALSE;as;3;2.22;5.38;0.39;55;NA;NA;NA;27;1
167;FALSE;ras;3;2.25;4.38;0.56;19;NA;62;NA;13;1
168;FALSE;eas;3;4.17;6.31;0.64;18;NA;NA;161;26;1
169;FALSE;ras;3;3.21;3.6;0.4;80;NA;33;NA;24;1
170;FALSE;eas;0;3.34;3.4;0.63;12;NA;NA;664;NA;NA
171;FALSE;mmas;2;4.61;7.63;0.88;12;NA;NA;NA;5;0
172;FALSE;acs;1;0.61;5.56;0.99;6;0.35;NA;NA;14;1
173;TRUE;acs;3;2.8;9.41;0.59;25;0.52;NA;NA;20;0
174;FALSE;mmas;1;0.61;8.5;0.39;53;NA;NA;NA;37;1
175;FALSE;acs;0;3.42;3.15;0.95;48;0.74;NA;NA;NA;NA
176;FALSE;ras;1;1.98;8.77;0.84;47;NA;15;NA;12;1
177;FALSE;eas;3;2.92;4.83;0.75;24;NA;NA;628;31;0
178;FALSE;acs;2;2.12;9.87;0.78;62;0.9;NA;NA;12;1
179;FALSE;acs;0;4.02;4.13;0.8;17;0.44;NA;NA;NA;NA
180;FALSE;ras;3;2.6;7.33;0.8;15;NA;4;NA;15;1
181;FALSE;acs;1;1.99;1.78;0.3;21;0.61;NA;NA;10;1
182;FALSE;acs;3;4.44;9.61;0.93;22;0.28;NA;NA;11;1
183;FALSE;ras;3;2.72;6.87;0.94;24;NA;38;NA;9;1
184;FALSE;acs;3;3.34;5.24;0.24;18;0.46;NA;NA;31;1
185;FALSE;acs;3;4.19;2.39;0.36;10;0.9;NA;NA;12;1
186;FALSE;eas;3;2.8;8.36;0.52;17;NA;NA;488;27;0
187;FALSE;acs;3;1;9.06;0.93;45;0.31;NA;NA;6;1
188;FALSE;acs;3;3.13;9.81;0.43;17;0.83;NA;NA;20;1
189;FALSE;ras;0;4.2;6.66;0.91;16;NA;89;NA;NA;NA
190;FALSE;acs;3;1.83;0.49;0.25;37;0.7;NA;NA;13;1
191;FALSE;acs;3;3.57;6.38;0.98;9;0.27;NA;NA;18;0
192;FALSE;acs;1;1.23;8.45;0.77;14;0.62;NA;NA;11;1
193;FALSE;as;0;3.95;9.32;0.62;28;NA;NA;NA;NA;NA
194;FALSE;eas;1;2.16;8.35;0.21;19;NA;NA;509;21;1
195;FALSE;acs;2;1.68;4.83;0.36;14;0.41;NA;NA;14;1
196;FALSE;acs;3;4.56;2.49;0.3;8;0.27;NA;NA;9;1
197;FALSE;eas;3;0.73;6.64;0.71;25;NA;NA;241;27;0
198;TRUE;acs;3;1.3;8.83;0.94;18;0.93;NA;NA;12;1
199;FALSE;acs;2;4.3;9.95;0.4;32;0.29;NA;NA;38;1
200;FALSE;acs;3;4.16;9.1;0.07;29;0.72;NA;NA;38;1
201;FALSE;acs;3;2.12;6.41;0.79;5;0.43;NA;NA;5;0
202;FALSE;as;2;2.98;6.23;0.26;38;NA;NA;NA;35;0
203;FALSE;ras;3;2.54;8.42;0.72;39;NA;15;NA;12;0
204;FALSE;acs;2;2.8;6.72;0.35;75;0.43;NA;NA;29;1
205;FALSE;ras;2;3.21;5.07;0.51;31;NA;84;NA;5;1
206;FALSE;acs;3;2.39;6.11;0.64;13;0.62;NA;NA;21;0
