CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
452;FALSE;141;4;0;NA;NA;2.24;2.5;0.66
453;FALSE;117;4;0;NA;NA;2.12;2.37;0.68
454;FALSE;116;4;0;NA;NA;2.41;2.43;0.66
455;FALSE;120;4;0;NA;NA;2.29;2.48;0.58
456;FALSE;104;4;0;NA;NA;2.2;2.08;0.67
457;FALSE;102;4;0;NA;NA;2.39;2.39;0.69
458;FALSE;121;4;0;NA;NA;2.32;2.14;0.76
459;FALSE;112;4;0;NA;NA;2.11;2.49;0.54
460;FALSE;65;4;1;NA;NA;2.45;2.15;0.83
461;FALSE;116;4;0;NA;NA;2.43;2.33;0.66
462;FALSE;103;4;0;NA;NA;2.16;2.41;0.71
463;FALSE;130;4;0;NA;NA;2.07;2.34;0.65
464;FALSE;105;4;0;NA;NA;2.13;2.38;0.66
465;FALSE;135;4;0;NA;NA;2.14;2.18;0.64
466;FALSE;117;4;0;NA;NA;2.49;2.29;0.7
467;FALSE;87;4;1;NA;NA;2.36;1.84;0.84
468;FALSE;93;4;0;NA;NA;2.15;2.42;0.69
469;FALSE;129;4;0;NA;NA;2.04;2.14;0.65
470;FALSE;108;4;0;NA;NA;2.03;2.49;0.75
471;FALSE;80;4;0;NA;NA;2.38;2.31;0.77
472;FALSE;80;4;0;NA;NA;2.45;2.21;0.69
473;TRUE;108;4;0;NA;NA;2.14;2.28;0.67
474;FALSE;85;4;0;NA;NA;2.24;2.44;0.79
475;FALSE;92;4;0;NA;NA;2.16;2.38;0.77
476;FALSE;68;4;0;NA;NA;2.37;2.24;0.82
477;FALSE;91;3;0;NA;NA;2.36;2.11;0.73
478;FALSE;106;4;0;NA;NA;2.08;2.09;0.61
479;FALSE;105;4;0;NA;NA;2.06;2.33;0.65
480;FALSE;122;4;0;NA;NA;1.99;2.35;0.69
481;FALSE;123;4;0;NA;NA;2.46;2.35;0.63
482;FALSE;109;4;0;NA;NA;2.33;2.28;0.64
483;FALSE;96;4;0;NA;NA;2.07;2.49;0.73
484;FALSE;142;4;2;NA;NA;2.32;2.27;0.6
485;FALSE;88;4;0;NA;NA;2.33;2.41;0.72
486;FALSE;127;4;1;NA;NA;2.36;2.3;0.61
487;FALSE;85;4;0;NA;NA;2.37;2.26;0.71
488;FALSE;132;4;0;NA;NA;2.46;2.15;0.65
489;FALSE;86;4;0;NA;NA;2.16;2.36;0.68
490;FALSE;94;4;0;NA;NA;2.19;2.31;0.71
491;FALSE;79;4;0;NA;NA;2.16;2.48;0.62
492;FALSE;92;4;0;NA;NA;2.12;2.33;0.69
493;FALSE;90;4;0;NA;NA;2.16;2.33;0.71
494;FALSE;86;4;0;NA;NA;2.12;2.12;0.69
495;FALSE;90;4;0;NA;NA;2.08;2.27;0.75
496;FALSE;84;4;0;NA;NA;2.27;2.34;0.63
497;FALSE;111;4;0;NA;NA;2.06;2.46;0.58
498;FALSE;99;4;0;NA;NA;2.08;2.49;0.69
