CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
311;FALSE;FALSE;mmas;3;2.96;4.45;0.31;35;NA;NA;NA;26;0
312;FALSE;FALSE;mmas;3;3.98;3.75;0.33;29;NA;NA;NA;7;0
313;FALSE;FALSE;acs;3;3.33;0.37;0.42;48;0.37;NA;NA;6;0
314;FALSE;FALSE;mmas;3;3.88;2.11;0.33;35;NA;NA;NA;14;0
315;FALSE;FALSE;acs;3;2.25;1.54;0.38;27;0.68;NA;NA;14;0
316;FALSE;FALSE;mmas;3;3.88;0.66;0.08;25;NA;NA;NA;33;0
317;FALSE;FALSE;acs;3;3.61;1.19;0.41;52;0.59;NA;NA;11;0
318;FALSE;FALSE;mmas;3;4.03;2.16;0.14;38;NA;NA;NA;13;0
319;FALSE;FALSE;mmas;3;3.37;5.67;0.18;31;NA;NA;NA;5;0
320;FALSE;FALSE;acs;3;2.88;1.31;0.63;67;0.14;NA;NA;6;0
321;FALSE;FALSE;acs;0;2.67;2.22;0.81;59;0.06;NA;NA;NA;NA
322;FALSE;FALSE;acs;3;2.52;0.66;0.58;24;0.13;NA;NA;9;0
323;FALSE;FALSE;acs;3;3.69;1.29;0.61;36;0.06;NA;NA;8;0
324;FALSE;FALSE;acs;3;3.5;0.91;0.5;52;0.15;NA;NA;8;0
325;FALSE;FALSE;acs;3;3.15;0.33;0.39;45;0.69;NA;NA;11;0
326;FALSE;FALSE;mmas;2;4.22;0.61;0.02;33;NA;NA;NA;23;0
327;FALSE;FALSE;mmas;3;3.09;0.45;0.17;47;NA;NA;NA;23;0
328;FALSE;FALSE;acs;3;2.13;0.71;0.42;50;0.44;NA;NA;17;0
329;FALSE;FALSE;acs;3;2.39;1.5;0.65;47;0.48;NA;NA;6;0
330;FALSE;FALSE;mmas;3;3.08;1.63;0.06;24;NA;NA;NA;19;0
331;TRUE;TRUE;acs;3;2.6;1.75;0.62;52;0.26;NA;NA;12;0
332;FALSE;FALSE;mmas;3;4.37;3.3;0.19;28;NA;NA;NA;17;0
333;FALSE;FALSE;acs;3;2.54;1.48;0.78;43;0.67;NA;NA;12;0
334;FALSE;FALSE;acs;3;1.95;0.13;0.33;50;0.57;NA;NA;10;0
335;FALSE;FALSE;mmas;3;3.07;4.3;0.19;45;NA;NA;NA;8;0
336;FALSE;FALSE;mmas;3;3.39;1.67;0.1;25;NA;NA;NA;8;0
337;FALSE;FALSE;acs;3;3.18;0.28;0.71;40;0.27;NA;NA;15;0
338;FALSE;FALSE;mmas;3;4.08;3.18;0.22;50;NA;NA;NA;10;0
339;FALSE;FALSE;mmas;3;3.65;2.96;0.36;49;NA;NA;NA;26;0
340;FALSE;FALSE;mmas;3;3.05;0.59;0.19;50;NA;NA;NA;20;0
341;TRUE;FALSE;mmas;3;3.92;4.1;0.13;33;NA;NA;NA;12;0
342;FALSE;FALSE;mmas;3;3.24;3.69;0.24;47;NA;NA;NA;10;0
343;FALSE;FALSE;acs;3;1.99;1.87;0.54;72;0.27;NA;NA;9;1
344;FALSE;FALSE;acs;3;2.25;0.13;0.62;53;0.6;NA;NA;14;0
345;FALSE;FALSE;mmas;3;3.79;2.64;0.17;25;NA;NA;NA;21;0
346;TRUE;FALSE;acs;3;3.66;0.33;0.65;58;0.16;NA;NA;8;0
347;FALSE;FALSE;mmas;3;3.01;1.05;0.24;27;NA;NA;NA;17;0
348;FALSE;FALSE;mmas;3;3.79;4.19;0.27;29;NA;NA;NA;14;0
349;FALSE;FALSE;acs;3;2.06;1.43;0.76;38;0.08;NA;NA;9;0
350;FALSE;FALSE;acs;3;2.28;1.69;0.81;77;0.05;NA;NA;7;0
351;FALSE;FALSE;mmas;3;3.43;0.55;0.22;34;NA;NA;NA;16;0
352;FALSE;FALSE;mmas;3;3.15;3.85;0.33;15;NA;NA;NA;17;0
353;FALSE;FALSE;acs;3;2.7;1.04;0.43;50;0.59;NA;NA;9;0
354;FALSE;FALSE;acs;3;2.68;0.48;0.61;63;0.06;NA;NA;24;0
355;FALSE;FALSE;acs;3;2.2;0.54;0.45;41;0.19;NA;NA;8;0
356;FALSE;FALSE;acs;3;3.09;0.76;0.51;52;0.39;NA;NA;13;0
357;FALSE;FALSE;acs;3;2.59;1.39;0.67;62;0.25;NA;NA;11;1
358;FALSE;FALSE;acs;3;2.16;2.42;0.74;61;0.11;NA;NA;7;0
359;FALSE;FALSE;mmas;3;4.15;5.61;0.32;31;NA;NA;NA;11;0
360;FALSE;FALSE;mmas;3;2.87;5.76;0.28;36;NA;NA;NA;14;0
361;FALSE;FALSE;acs;3;3.41;2.66;0.8;72;0.49;NA;NA;15;0
362;FALSE;FALSE;acs;3;2.53;0.92;0.55;56;0.07;NA;NA;12;0
363;FALSE;FALSE;mmas;3;3.18;2.55;0.3;37;NA;NA;NA;21;0
364;FALSE;FALSE;acs;3;3.01;1.2;0.47;61;0.27;NA;NA;17;0
365;FALSE;FALSE;mmas;3;2.44;4.43;0.21;47;NA;NA;NA;18;0
366;FALSE;FALSE;acs;3;2.31;0.94;0.59;53;0.58;NA;NA;9;0
367;FALSE;FALSE;mmas;3;2.88;0.43;0.26;24;NA;NA;NA;19;0
368;FALSE;FALSE;acs;3;1.78;1.04;0.63;30;0.35;NA;NA;12;0
369;FALSE;FALSE;acs;3;2.36;0.35;0.47;43;0.53;NA;NA;9;0
370;FALSE;FALSE;acs;3;2.27;0.94;0.79;45;0.38;NA;NA;9;0
371;FALSE;FALSE;acs;3;2.38;1.29;0.75;40;0.16;NA;NA;8;0
372;FALSE;FALSE;acs;3;2.26;0.1;0.7;60;0.22;NA;NA;8;0
373;FALSE;FALSE;acs;3;2.76;2.24;0.46;29;0.45;NA;NA;19;0
374;FALSE;FALSE;acs;3;2.15;1.1;0.56;53;0.27;NA;NA;13;0
375;FALSE;FALSE;mmas;3;3.09;3.57;0.25;33;NA;NA;NA;9;0
376;FALSE;FALSE;acs;3;1.62;1.13;0.61;56;0.77;NA;NA;15;0
377;FALSE;FALSE;acs;3;2.84;0.99;0.66;53;0.03;NA;NA;6;0
378;FALSE;FALSE;acs;3;2.83;0.77;0.57;54;0.1;NA;NA;8;0
379;TRUE;FALSE;acs;3;2.95;0.77;0.49;53;0.32;NA;NA;17;0
380;FALSE;FALSE;acs;3;2.91;1.58;0.64;55;0.03;NA;NA;9;0
381;FALSE;FALSE;acs;3;3.35;2.8;0.68;68;0.39;NA;NA;14;0
382;FALSE;FALSE;acs;3;3.46;0.79;0.55;48;0.07;NA;NA;8;0
383;FALSE;FALSE;mmas;3;2.03;0.99;0.6;44;NA;NA;NA;13;0
384;FALSE;FALSE;acs;3;2.7;0.93;0.45;30;0.61;NA;NA;13;0
385;FALSE;FALSE;acs;3;3.4;0.93;0.68;58;0.35;NA;NA;13;0
386;FALSE;FALSE;acs;3;2.2;0.41;0.46;56;0.48;NA;NA;11;0
387;FALSE;FALSE;acs;3;4.11;0.6;0.7;53;0.14;NA;NA;10;0
388;FALSE;FALSE;acs;0;2.36;2.65;0.48;54;0.13;NA;NA;NA;NA
389;FALSE;FALSE;acs;3;2.32;1.74;0.7;47;0;NA;NA;13;0
390;FALSE;FALSE;acs;3;3.02;2.08;0.56;43;0.02;NA;NA;10;0
391;FALSE;FALSE;acs;3;3.44;0.41;0.46;45;0.32;NA;NA;7;0
392;FALSE;FALSE;acs;3;3.31;3.03;0.68;53;0.46;NA;NA;7;0
393;FALSE;FALSE;acs;3;2.62;2.52;0.65;62;0.14;NA;NA;8;0
394;FALSE;FALSE;acs;3;2.68;2.04;0.58;46;0.01;NA;NA;9;0
395;TRUE;FALSE;acs;3;2.51;2.51;0.66;55;0.28;NA;NA;12;0
396;FALSE;FALSE;acs;3;3.81;1.62;0.68;64;0.1;NA;NA;13;0
397;FALSE;FALSE;acs;3;4.12;0.25;0.78;62;0.08;NA;NA;7;0
398;FALSE;FALSE;acs;3;3.36;1.33;0.73;52;0.33;NA;NA;12;0
399;FALSE;FALSE;acs;3;2.04;1.49;0.37;27;0.55;NA;NA;10;0
400;FALSE;FALSE;acs;3;2.65;1.22;0.54;37;0.48;NA;NA;12;0
401;FALSE;FALSE;acs;3;3.74;0.03;0.81;56;0.19;NA;NA;5;0
402;FALSE;FALSE;acs;3;2.81;1.64;0.64;45;0.22;NA;NA;12;0
403;FALSE;FALSE;acs;3;1.67;0.17;0.57;32;0.53;NA;NA;6;0
404;FALSE;FALSE;acs;3;2.65;1.73;0.56;46;0;NA;NA;9;0
405;FALSE;FALSE;acs;3;2.89;1.13;0.63;71;0.04;NA;NA;9;0
406;FALSE;FALSE;acs;3;2.62;0.59;0.51;53;0.42;NA;NA;20;0
407;FALSE;FALSE;acs;3;2.73;0.32;0.6;52;0.26;NA;NA;20;0
408;FALSE;FALSE;acs;3;2.94;1.27;0.65;52;0.26;NA;NA;13;0
409;FALSE;FALSE;acs;3;3.16;1.74;0.48;33;0.08;NA;NA;20;0
410;FALSE;FALSE;acs;3;2.48;0.63;0.66;50;0.12;NA;NA;9;0
411;FALSE;FALSE;acs;3;3.21;0.75;0.49;44;0.27;NA;NA;19;0
412;FALSE;FALSE;acs;3;2.75;1.22;0.49;48;0.29;NA;NA;11;0
413;FALSE;FALSE;acs;3;2.74;1.22;0.38;50;0.35;NA;NA;14;0
414;FALSE;FALSE;acs;3;2.44;0.77;0.71;59;0;NA;NA;11;0
415;FALSE;FALSE;acs;3;2.33;0.17;0.49;41;0.46;NA;NA;9;0
416;FALSE;FALSE;acs;3;2.67;0.48;0.57;53;0.38;NA;NA;11;0
417;FALSE;FALSE;acs;3;2.36;1.61;0.66;53;0.33;NA;NA;10;0
418;FALSE;FALSE;acs;3;2.87;1.46;0.5;56;0.35;NA;NA;20;0
419;TRUE;FALSE;acs;3;2.65;2.38;0.66;54;0.28;NA;NA;9;0
