CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
451;FALSE;59;4;0;NA;NA;1.9;2.38;0.49
452;FALSE;62;4;0;NA;NA;2.07;2.27;0.64
453;FALSE;129;4;0;NA;NA;1.53;2.46;0.31
454;FALSE;73;4;0;NA;NA;1.57;2.49;0.47
455;FALSE;57;4;0;NA;NA;1.89;2.31;0.53
456;FALSE;122;4;0;NA;NA;1.56;2.24;0.38
457;FALSE;75;4;1;NA;NA;1.44;2.05;0.4
458;FALSE;67;4;0;NA;NA;1.67;2.28;0.3
459;FALSE;91;4;0;NA;NA;2.06;2.03;0.63
460;FALSE;74;4;0;NA;NA;1.91;2.19;0.48
461;FALSE;48;4;0;NA;NA;1.9;2.41;0.46
462;FALSE;69;4;0;NA;NA;1.67;2.21;0.44
463;FALSE;74;4;0;NA;NA;1.57;2.2;0.43
464;FALSE;64;4;0;NA;NA;1.69;2.35;0.6
465;FALSE;72;4;0;NA;NA;1.41;2.3;0.39
466;FALSE;79;4;0;NA;NA;1.53;2.4;0.45
467;FALSE;58;4;0;NA;NA;1.99;2.4;0.54
468;FALSE;50;4;0;NA;NA;1.48;2.44;0.47
469;FALSE;68;4;0;NA;NA;1.86;2.25;0.55
470;FALSE;70;4;0;NA;NA;1.63;2.4;0.37
471;FALSE;87;4;0;NA;NA;1.44;2.45;0.42
