CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
103;FALSE;48;4;1;NA;NA;0.6;2.45;0.87
104;FALSE;37;4;0;NA;NA;1.65;1.66;0.45
105;FALSE;85;4;1;NA;NA;1.89;2.22;0.7
106;FALSE;194;4;0;NA;NA;1.74;2.04;0.61
107;TRUE;32;4;0;NA;NA;1.94;2.28;0.44
108;FALSE;24;4;1;NA;NA;1.65;2.01;0.72
109;FALSE;136;4;0;NA;NA;0.38;2.24;0.34
110;FALSE;126;4;1;NA;NA;0.32;2.41;0.42
111;TRUE;134;4;0;NA;NA;0.57;2.09;0.42
112;TRUE;134;4;2;NA;NA;1.77;2.1;0.88
113;FALSE;122;4;2;NA;NA;0.37;2.01;0.45
114;FALSE;135;4;0;NA;NA;1.94;1.72;0.86
115;FALSE;37;4;1;NA;NA;2.27;1.89;0.58
116;FALSE;123;4;2;NA;NA;1.82;1.95;0.7
117;FALSE;96;4;2;NA;NA;0.54;1.95;0.58
118;FALSE;113;4;2;NA;NA;0.42;1.63;0.61
119;FALSE;36;4;0;NA;NA;1.81;2.3;0.39
120;FALSE;115;4;2;NA;NA;1.57;2.13;0.85
121;FALSE;22;4;1;NA;NA;2.09;2.34;0.75
122;FALSE;139;4;2;NA;NA;1.45;1.81;0.87
123;TRUE;69;4;2;NA;NA;0.21;2.15;0.81
124;FALSE;154;4;2;NA;NA;1.36;1.9;0.79
125;TRUE;35;4;0;NA;NA;1.82;2.38;0.35
126;FALSE;141;4;2;NA;NA;1.72;2.24;0.85
127;FALSE;124;4;1;NA;NA;1.59;1.95;0.84
128;FALSE;151;4;2;NA;NA;1.76;1.83;0.75
129;FALSE;18;4;1;NA;NA;1.56;2.12;0.71
130;FALSE;27;4;0;NA;NA;2.39;2.25;0.35
131;FALSE;57;4;1;NA;NA;2.12;1.84;0.62
132;FALSE;178;4;2;NA;NA;1.73;2.12;0.84
133;FALSE;137;4;2;NA;NA;0.53;1.93;0.47
134;FALSE;123;4;2;NA;NA;2.26;1.78;0.81
135;FALSE;123;4;0;NA;NA;0.47;1.68;0.63
136;FALSE;99;4;0;NA;NA;0.44;1.65;0.74
137;FALSE;126;4;0;NA;NA;0.51;2.27;0.49
138;FALSE;126;4;0;NA;NA;0.88;1.66;0.56
139;TRUE;32;4;0;NA;NA;1.98;2.23;0.33
140;FALSE;112;4;0;NA;NA;0.42;2.2;0.49
141;FALSE;89;4;2;NA;NA;0.31;1.7;0.72
142;FALSE;54;4;2;NA;NA;0.36;2.44;0.69
143;FALSE;49;4;0;NA;NA;1.91;2.3;0.38
144;FALSE;41;4;0;NA;NA;1.85;2.14;0.36
145;FALSE;89;4;2;NA;NA;0.29;2.02;0.66
146;FALSE;83;6;0;5;NA;0.52;2.04;0.74
147;FALSE;70;4;2;NA;NA;0.08;2.09;0.73
148;FALSE;68;4;2;NA;NA;0.5;2.25;0.82
149;FALSE;142;4;2;NA;NA;1.61;1.79;0.85
150;FALSE;29;4;0;NA;NA;1.92;2.36;0.3
151;FALSE;122;4;2;NA;NA;1.85;2.13;0.85
152;FALSE;48;4;1;NA;NA;1.94;1.81;0.24
153;FALSE;93;4;2;NA;NA;0.24;1.99;0.75
154;FALSE;144;4;2;NA;NA;1.85;2.14;0.9
155;FALSE;142;4;2;NA;NA;2.08;1.96;0.81
156;FALSE;59;4;2;NA;NA;0.22;2.16;0.69
157;FALSE;141;4;2;NA;NA;1.64;2.28;0.88
158;FALSE;51;4;2;NA;NA;0.07;2.22;0.84
159;FALSE;62;4;2;NA;NA;0.32;2.05;0.84
160;FALSE;71;4;2;NA;NA;0.11;2.22;0.75
161;FALSE;98;4;2;NA;NA;0.11;2.24;0.71
162;FALSE;21;4;0;NA;NA;1.81;2.43;0.41
163;FALSE;145;4;2;NA;NA;1.69;2.32;0.85
164;FALSE;48;4;0;NA;NA;1.58;2.19;0.36
165;FALSE;127;4;2;NA;NA;1.71;2.49;0.88
166;FALSE;45;4;2;NA;NA;0.21;2.08;0.87
167;FALSE;38;4;0;NA;NA;1.9;2.3;0.3
