RUN_ID;RUN_NAME;CONFIG_ID;CONFIG_POS
12;200009.Rdata;184;294
12;200009.Rdata;182;295
12;200009.Rdata;236;296
12;200009.Rdata;225;297
12;200009.Rdata;243;298
12;200009.Rdata;281;299
12;200009.Rdata;264;300
12;200009.Rdata;286;301
12;200009.Rdata;289;302
12;200009.Rdata;294;303
13;2000419.Rdata;9;304
13;2000419.Rdata;27;305
13;2000419.Rdata;86;306
13;2000419.Rdata;66;307
13;2000419.Rdata;60;308
13;2000419.Rdata;100;309
13;2000419.Rdata;146;310
13;2000419.Rdata;140;311
13;2000419.Rdata;132;312
13;2000419.Rdata;185;313
13;2000419.Rdata;177;314
13;2000419.Rdata;186;315
13;2000419.Rdata;172;316
13;2000419.Rdata;230;317
13;2000419.Rdata;236;318
13;2000419.Rdata;247;319
13;2000419.Rdata;286;320
13;2000419.Rdata;266;321
13;2000419.Rdata;301;322
14;300017.Rdata;15;323
14;300017.Rdata;5;324
14;300017.Rdata;17;325
14;300017.Rdata;11;326
14;300017.Rdata;70;327
14;300017.Rdata;79;328
14;300017.Rdata;55;329
14;300017.Rdata;111;330
14;300017.Rdata;105;331
14;300017.Rdata;124;332
14;300017.Rdata;89;333
14;300017.Rdata;127;334
14;300017.Rdata;166;335
14;300017.Rdata;135;336
14;300017.Rdata;203;337
14;300017.Rdata;186;338
14;300017.Rdata;187;339
14;300017.Rdata;216;340
14;300017.Rdata;233;341
14;300017.Rdata;208;342
14;300017.Rdata;254;343
14;300017.Rdata;256;344
14;300017.Rdata;247;345
15;400031.Rdata;7;346
15;400031.Rdata;1;347
15;400031.Rdata;17;348
15;400031.Rdata;23;349
15;400031.Rdata;67;350
15;400031.Rdata;95;351
15;400031.Rdata;110;352
15;400031.Rdata;130;353
15;400031.Rdata;165;354
15;400031.Rdata;142;355
15;400031.Rdata;141;356
15;400031.Rdata;172;357
15;400031.Rdata;183;358
15;400031.Rdata;205;359
15;400031.Rdata;187;360
15;400031.Rdata;221;361
15;400031.Rdata;219;362
15;400031.Rdata;231;363
15;400031.Rdata;213;364
15;400031.Rdata;271;365
15;400031.Rdata;288;366
15;400031.Rdata;253;367
15;400031.Rdata;324;368
15;400031.Rdata;320;369
15;400031.Rdata;291;370
16;500057.Rdata;45;371
16;500057.Rdata;29;372
16;500057.Rdata;14;373
16;500057.Rdata;76;374
16;500057.Rdata;71;375
16;500057.Rdata;111;376
16;500057.Rdata;108;377
16;500057.Rdata;121;378
16;500057.Rdata;109;379
16;500057.Rdata;124;380
16;500057.Rdata;153;381
16;500057.Rdata;143;382
16;500057.Rdata;138;383
16;500057.Rdata;148;384
16;500057.Rdata;196;385
16;500057.Rdata;195;386
16;500057.Rdata;193;387
16;500057.Rdata;176;388
16;500057.Rdata;238;389
16;500057.Rdata;234;390
16;500057.Rdata;209;391
16;500057.Rdata;222;392
16;500057.Rdata;256;393
16;500057.Rdata;269;394
16;500057.Rdata;310;395
17;600083.Rdata;18;396
17;600083.Rdata;12;397
17;600083.Rdata;41;398
17;600083.Rdata;65;399
17;600083.Rdata;87;400
17;600083.Rdata;79;401
17;600083.Rdata;86;402
17;600083.Rdata;95;403
17;600083.Rdata;127;404
17;600083.Rdata;94;405
17;600083.Rdata;107;406
17;600083.Rdata;122;407
17;600083.Rdata;137;408
17;600083.Rdata;140;409
17;600083.Rdata;131;410
17;600083.Rdata;198;411
17;600083.Rdata;175;412
17;600083.Rdata;197;413
17;600083.Rdata;248;414
17;600083.Rdata;216;415
17;600083.Rdata;272;416
17;600083.Rdata;278;417
17;600083.Rdata;256;418
18;700099.Rdata;5;419
18;700099.Rdata;4;420
18;700099.Rdata;27;421
18;700099.Rdata;66;422
18;700099.Rdata;94;423
18;700099.Rdata;90;424
18;700099.Rdata;99;425
18;700099.Rdata;126;426
18;700099.Rdata;163;427
18;700099.Rdata;165;428
18;700099.Rdata;171;429
18;700099.Rdata;149;430
18;700099.Rdata;192;431
18;700099.Rdata;185;432
18;700099.Rdata;193;433
18;700099.Rdata;217;434
18;700099.Rdata;243;435
18;700099.Rdata;233;436
18;700099.Rdata;291;437
18;700099.Rdata;281;438
18;700099.Rdata;295;439
18;700099.Rdata;324;440
18;700099.Rdata;321;441
19;800123.Rdata;16;442
19;800123.Rdata;30;443
19;800123.Rdata;22;444
19;800123.Rdata;85;445
19;800123.Rdata;78;446
19;800123.Rdata;46;447
19;800123.Rdata;115;448
19;800123.Rdata;116;449
19;800123.Rdata;167;450
19;800123.Rdata;154;451
19;800123.Rdata;158;452
19;800123.Rdata;200;453
19;800123.Rdata;177;454
19;800123.Rdata;168;455
19;800123.Rdata;178;456
19;800123.Rdata;191;457
19;800123.Rdata;231;458
19;800123.Rdata;243;459
19;800123.Rdata;232;460
19;800123.Rdata;245;461
19;800123.Rdata;277;462
19;800123.Rdata;251;463
19;800123.Rdata;256;464
19;800123.Rdata;259;465
19;800123.Rdata;250;466
20;900149.Rdata;29;467
20;900149.Rdata;10;468
20;900149.Rdata;5;469
20;900149.Rdata;4;470
20;900149.Rdata;63;471
20;900149.Rdata;64;472
20;900149.Rdata;127;473
20;900149.Rdata;120;474
20;900149.Rdata;143;475
20;900149.Rdata;165;476
20;900149.Rdata;138;477
20;900149.Rdata;185;478
20;900149.Rdata;189;479
20;900149.Rdata;198;480
20;900149.Rdata;176;481
20;900149.Rdata;236;482
20;900149.Rdata;212;483
20;900149.Rdata;223;484
20;900149.Rdata;235;485
20;900149.Rdata;287;486
20;900149.Rdata;289;487
20;900149.Rdata;286;488
20;900149.Rdata;298;489
