CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
354;FALSE;acs;3;3.95;1.56;0.78;7;0.8;NA;NA;16;1
355;FALSE;acs;3;3.94;0.31;0.78;85;0.94;NA;NA;7;0
356;FALSE;acs;3;2.54;4.17;0.74;77;0.95;NA;NA;12;0
357;FALSE;acs;2;1.77;0.27;0.8;13;0.69;NA;NA;23;1
358;FALSE;mmas;3;4.86;2.97;0.95;75;NA;NA;NA;14;1
359;TRUE;acs;3;1.88;3.86;0.29;34;0.6;NA;NA;16;1
360;FALSE;as;3;1.05;1.8;0.83;14;NA;NA;NA;34;1
361;FALSE;ras;0;2.61;0.75;0.65;38;NA;98;NA;NA;NA
362;FALSE;ras;3;3.45;2.94;0.79;71;NA;41;NA;17;1
363;FALSE;mmas;1;2.48;8.35;0.43;22;NA;NA;NA;43;1
364;FALSE;ras;3;4.14;2.25;0.61;61;NA;34;NA;27;1
365;FALSE;ras;3;3.79;3.96;0.5;78;NA;59;NA;22;1
366;FALSE;acs;0;4.13;2.88;0.64;84;0.89;NA;NA;NA;NA
367;FALSE;ras;3;4.69;0.29;0.98;77;NA;48;NA;19;0
368;FALSE;acs;1;1.13;3.25;0.57;58;0.67;NA;NA;9;1
369;FALSE;acs;2;1.93;5.21;0.02;33;0.41;NA;NA;28;1
370;FALSE;acs;3;4.83;2.54;0.81;67;0.74;NA;NA;18;1
371;FALSE;acs;3;4.6;4.82;0.9;91;0.62;NA;NA;22;1
372;FALSE;acs;1;4.35;2.23;0.96;74;0.99;NA;NA;14;1
373;FALSE;eas;3;3.25;4.53;0.92;47;NA;NA;225;5;1
374;FALSE;ras;3;4.57;1.08;0.87;81;NA;47;NA;15;0
375;FALSE;acs;3;4.23;1.4;0.84;62;0.87;NA;NA;11;0
376;FALSE;acs;2;4.59;2.01;0.99;92;0.96;NA;NA;13;0
377;FALSE;acs;0;4.78;0.96;0.86;59;0.95;NA;NA;NA;NA
378;FALSE;acs;0;4.85;3.33;0.66;78;0.93;NA;NA;NA;NA
379;FALSE;as;3;3.16;8.57;0.46;47;NA;NA;NA;33;1
380;FALSE;acs;1;4.41;6.45;0.78;80;0.76;NA;NA;9;1
381;FALSE;acs;1;2.82;5.14;0.8;49;0.71;NA;NA;31;1
382;FALSE;acs;3;3.14;2.44;0.94;7;0.78;NA;NA;10;1
383;FALSE;ras;3;1.37;4.64;0.55;41;NA;40;NA;30;1
384;FALSE;ras;2;3.26;1.74;0.71;32;NA;49;NA;33;1
385;FALSE;acs;3;1.57;7.81;0.52;6;0.46;NA;NA;5;1
386;FALSE;mmas;2;4.27;0.53;0.81;86;NA;NA;NA;23;1
387;FALSE;as;3;3.37;5.68;0.67;37;NA;NA;NA;12;1
388;FALSE;acs;3;4.93;5.26;0.97;99;0.91;NA;NA;15;1
389;FALSE;acs;3;4.11;1.62;0.87;45;1;NA;NA;26;1
390;FALSE;acs;3;3.8;1.57;0.97;43;0.76;NA;NA;31;1
391;FALSE;acs;3;4.4;5.64;0.91;96;0.99;NA;NA;27;1
392;FALSE;eas;3;3.63;0.11;0.66;61;NA;NA;494;23;1
393;FALSE;ras;3;2.77;1.74;0.8;18;NA;5;NA;18;1
394;FALSE;acs;3;4.43;1.08;0.93;78;0.75;NA;NA;7;1
395;FALSE;as;3;2.7;2.8;0.92;24;NA;NA;NA;5;0
396;FALSE;acs;2;3.32;2.67;0.87;12;0.72;NA;NA;19;0
397;FALSE;acs;3;3.8;6.66;0.83;100;0.79;NA;NA;8;1
398;FALSE;acs;3;1.05;1.45;0.91;42;0.36;NA;NA;13;0
399;FALSE;acs;0;4.03;2.89;0.63;78;0.71;NA;NA;NA;NA
400;FALSE;acs;3;4.13;2.54;0.61;70;0.91;NA;NA;25;1
401;FALSE;as;0;3.33;7.37;0.99;75;NA;NA;NA;NA;NA
402;FALSE;acs;3;4.76;0.88;0.7;82;0.8;NA;NA;9;1
403;FALSE;acs;3;3.93;4.03;1;97;0.81;NA;NA;12;1
404;FALSE;eas;0;2.58;0.46;0.84;18;NA;NA;455;NA;NA
405;FALSE;eas;1;4.05;0.45;0.83;69;NA;NA;672;6;1
406;FALSE;acs;1;4.7;4.2;0.66;93;0.86;NA;NA;9;1
407;FALSE;ras;3;2.91;6.04;0.57;54;NA;10;NA;21;1
408;FALSE;acs;3;4.54;5.79;0.67;27;0.71;NA;NA;30;0
409;FALSE;mmas;3;2.74;8.4;0.42;24;NA;NA;NA;36;0
410;FALSE;acs;3;3.07;6.06;0.11;23;0.98;NA;NA;25;1
411;FALSE;acs;1;1.43;1.8;0.46;36;0.88;NA;NA;16;1
412;FALSE;acs;3;2.07;5.78;0.62;48;0.72;NA;NA;14;0
413;FALSE;as;3;4.77;1.29;0.8;89;NA;NA;NA;10;1
414;FALSE;eas;1;3.57;1.04;0.79;25;NA;NA;431;10;1
415;FALSE;acs;3;2.18;3.03;0.9;18;0.61;NA;NA;33;1
416;FALSE;as;3;2.16;6.87;0.51;30;NA;NA;NA;23;0
417;FALSE;acs;1;2.59;4.56;0.3;41;0.6;NA;NA;46;1
418;FALSE;eas;3;1.28;3.91;0.81;37;NA;NA;471;31;1
419;FALSE;acs;1;2.61;4.59;0.74;68;0.96;NA;NA;22;0
420;FALSE;ras;3;3.72;1.6;0.78;95;NA;87;NA;21;1
421;FALSE;acs;3;2.78;5.48;0.33;49;0.41;NA;NA;30;1
422;FALSE;acs;0;0.97;4.26;0.72;49;0.8;NA;NA;NA;NA
423;FALSE;mmas;3;4.51;2.64;0.96;88;NA;NA;NA;10;1
424;FALSE;mmas;0;4.37;3.78;0.89;81;NA;NA;NA;NA;NA
425;FALSE;mmas;3;2.52;1.88;0.96;66;NA;NA;NA;15;0
426;FALSE;acs;2;1.98;0.71;0.64;34;0.14;NA;NA;27;1
427;FALSE;acs;0;2.65;0.34;0.85;82;0.91;NA;NA;NA;NA
428;FALSE;ras;1;0.82;8.16;0.68;48;NA;42;NA;23;1
429;TRUE;acs;3;3.83;0.91;0.62;73;0.91;NA;NA;7;1
430;FALSE;ras;3;3.8;5.15;0.01;22;NA;36;NA;27;0
431;FALSE;as;3;2.5;3.07;0.84;12;NA;NA;NA;23;1
432;FALSE;acs;0;4.36;5.26;0.77;98;0.48;NA;NA;NA;NA
433;FALSE;mmas;3;4.11;3.26;0.9;91;NA;NA;NA;19;1
434;FALSE;acs;3;3.78;6.73;0.4;27;0.61;NA;NA;16;1
435;FALSE;mmas;3;2.28;5.06;0.23;40;NA;NA;NA;22;1
436;FALSE;acs;1;4.44;2.76;0.97;70;0.87;NA;NA;33;0
437;FALSE;as;3;2.26;5.22;0.77;26;NA;NA;NA;26;1
438;FALSE;acs;1;3.35;2.27;0.83;5;0.59;NA;NA;25;1
439;FALSE;eas;0;3.15;1.91;0.58;45;NA;NA;669;NA;NA
440;FALSE;mmas;3;4.37;1.65;0.68;80;NA;NA;NA;14;0
441;FALSE;mmas;3;3.11;1.56;0.78;17;NA;NA;NA;23;1
442;FALSE;eas;3;2.29;7.35;0.53;57;NA;NA;589;21;0
443;FALSE;acs;1;3.7;0.32;0.86;91;0.71;NA;NA;24;1
444;FALSE;as;0;1.54;5.85;0.38;26;NA;NA;NA;NA;NA
445;FALSE;acs;2;4.34;5.01;0.69;84;0.77;NA;NA;15;0
446;FALSE;acs;3;2.62;6.32;0.38;49;0.58;NA;NA;16;1
447;FALSE;acs;3;4.5;3.4;0.9;73;0.8;NA;NA;29;0
448;FALSE;acs;3;3.79;0.42;0.98;59;0.91;NA;NA;27;1
449;FALSE;mmas;3;4.27;4.35;0.88;95;NA;NA;NA;12;0
450;FALSE;eas;3;2.11;2.92;0.89;76;NA;NA;439;8;1
451;TRUE;acs;3;4.19;0.15;0.86;69;0.68;NA;NA;21;1
452;FALSE;ras;1;3.14;0.16;0.82;87;NA;84;NA;9;1
453;FALSE;mmas;3;4.95;4.17;0.97;91;NA;NA;NA;9;1
454;FALSE;acs;3;3.87;2.55;0.83;22;0.69;NA;NA;46;1
455;FALSE;acs;3;3.07;4.77;0.66;13;0.94;NA;NA;15;0
456;FALSE;eas;0;3.06;4.39;0.93;86;NA;NA;714;NA;NA
457;FALSE;acs;2;4.26;3.79;0.81;67;0.55;NA;NA;33;0
458;FALSE;acs;3;0.97;1.43;0.88;36;0.83;NA;NA;22;1
459;FALSE;acs;3;3.27;1.44;0.5;17;0.77;NA;NA;14;0
460;TRUE;acs;3;4.77;1.41;0.82;87;0.95;NA;NA;22;1
461;FALSE;as;3;3.67;2.12;0.67;64;NA;NA;NA;24;1
462;FALSE;acs;1;4.9;8.43;0.29;22;0.48;NA;NA;19;1
463;FALSE;as;3;3.76;4.54;0.6;73;NA;NA;NA;21;1
464;FALSE;ras;1;2.59;8.41;0.12;44;NA;39;NA;19;1
465;FALSE;as;3;1.62;6.87;0.49;29;NA;NA;NA;18;1
466;FALSE;acs;3;4.27;1.42;0.7;63;0.84;NA;NA;27;1
467;FALSE;acs;3;1.58;3.79;0.28;27;0.64;NA;NA;23;1
468;FALSE;acs;3;4.41;2.39;0.95;79;0.72;NA;NA;24;0
469;FALSE;acs;3;3.58;1.98;0.6;83;0.95;NA;NA;6;1
470;TRUE;acs;3;4.19;4.44;0.97;80;0.81;NA;NA;12;1
471;FALSE;acs;3;0.8;4.69;0.5;26;0.61;NA;NA;26;1
472;FALSE;acs;3;2.08;3.94;0.39;14;0.4;NA;NA;20;1
473;FALSE;mmas;2;2.67;1.01;0.74;97;NA;NA;NA;16;0
474;FALSE;acs;0;3.9;2.11;0.64;46;0.41;NA;NA;NA;NA
475;FALSE;ras;3;4.2;0.58;0.42;57;NA;57;NA;8;1
476;TRUE;acs;3;3.66;3.88;0.96;76;0.73;NA;NA;11;1
477;FALSE;acs;3;2.04;3.32;0.39;41;0.79;NA;NA;19;1
478;FALSE;acs;3;4.89;4.16;0.86;64;0.71;NA;NA;14;1
479;FALSE;acs;1;2.57;2.16;0.12;27;0.84;NA;NA;18;1
480;FALSE;acs;3;2.5;0.63;0.55;85;0.8;NA;NA;10;1
481;FALSE;acs;3;1.64;4.05;0.52;29;0.57;NA;NA;26;1
482;TRUE;acs;3;4.77;2.1;0.98;83;0.84;NA;NA;13;1
483;FALSE;acs;3;3.72;2.54;0.84;62;0.9;NA;NA;20;1
484;TRUE;acs;3;3.66;1.8;0.72;71;0.8;NA;NA;9;1
485;FALSE;acs;3;2.95;4.59;0.4;47;0.44;NA;NA;14;1
486;FALSE;acs;3;3.85;4.58;0.92;75;0.7;NA;NA;13;1
487;FALSE;acs;3;4.28;2.61;0.88;62;0.95;NA;NA;26;1
488;FALSE;acs;3;3.28;2.8;0.64;67;0.96;NA;NA;13;1
489;FALSE;acs;3;2.42;4.74;0.41;40;0.68;NA;NA;23;1
490;FALSE;acs;3;1.68;3.03;0.4;42;0.48;NA;NA;20;1
491;FALSE;acs;3;3.03;0.61;0.48;71;0.77;NA;NA;12;0
492;FALSE;acs;3;2.9;1.7;0.53;72;0.9;NA;NA;9;1
493;FALSE;acs;3;3.91;2.14;0.4;67;0.94;NA;NA;15;1
494;FALSE;acs;3;4.04;0.18;0.73;69;0.78;NA;NA;29;1
495;FALSE;acs;3;4.24;1.69;0.67;63;0.84;NA;NA;14;1
496;FALSE;acs;1;4.96;3.55;0.82;74;0.92;NA;NA;13;1
497;FALSE;ras;3;2.24;1.67;0.42;30;NA;60;NA;22;1
498;FALSE;eas;3;1.51;2.54;0.51;27;NA;NA;393;23;1
499;FALSE;acs;3;4.42;3.19;0.88;75;0.73;NA;NA;15;1
500;FALSE;acs;3;4.04;2.82;0.86;81;0.77;NA;NA;15;1
501;FALSE;as;3;3.41;0.85;0.89;54;NA;NA;NA;13;1
502;FALSE;acs;0;1.51;4.06;0.43;37;0.63;NA;NA;NA;NA
503;FALSE;acs;3;2.91;2.55;0.18;22;0.45;NA;NA;22;0
504;FALSE;acs;3;3.55;0.92;0.87;48;0.68;NA;NA;21;1
505;FALSE;ras;3;4.01;1.51;0.6;72;NA;23;NA;18;1
506;FALSE;acs;3;1.96;5.46;0.22;32;0.62;NA;NA;16;1
507;FALSE;acs;3;1.46;2.95;0.38;25;0.69;NA;NA;21;1
508;FALSE;acs;2;4.43;0.79;0.58;79;0.82;NA;NA;5;1
509;FALSE;acs;1;1.13;5.58;0.4;45;0.65;NA;NA;26;1
510;FALSE;mmas;3;3.58;2.96;0.97;80;NA;NA;NA;15;1
511;FALSE;acs;3;3.35;1.84;0.96;72;0.72;NA;NA;28;1
512;FALSE;acs;1;1.51;3.44;0.44;23;0.65;NA;NA;12;1
513;FALSE;acs;3;4.62;1.39;0.69;90;0.72;NA;NA;27;1
514;FALSE;acs;3;3.95;0.8;0.62;76;0.69;NA;NA;15;1
515;FALSE;acs;3;2.19;4.8;0.2;61;0.54;NA;NA;19;1
516;FALSE;acs;3;2.28;6.38;0.46;24;0.49;NA;NA;9;1
517;FALSE;acs;3;1.25;4.28;0.41;56;0.49;NA;NA;27;0
518;FALSE;eas;2;1.89;4.41;0.3;37;NA;NA;459;10;0
519;FALSE;acs;3;2.5;3.12;0.58;44;0.63;NA;NA;26;1
520;FALSE;acs;3;4.32;2.11;0.84;76;0.72;NA;NA;25;1
521;FALSE;ras;3;4.61;1.49;0.88;72;NA;23;NA;26;0
522;FALSE;acs;3;1.3;4.54;0.13;35;0.58;NA;NA;10;1
523;FALSE;acs;3;4.58;1.56;0.87;63;0.52;NA;NA;28;1
524;FALSE;ras;3;4.07;2.31;0.55;67;NA;26;NA;12;1
525;FALSE;acs;3;2.36;6.02;0.28;44;0.74;NA;NA;20;1
526;FALSE;acs;3;4.54;3.21;0.94;79;0.94;NA;NA;18;1
527;FALSE;acs;3;4.82;0.86;0.76;72;0.89;NA;NA;22;1
528;FALSE;acs;0;3.67;1.71;0.83;70;0.91;NA;NA;NA;NA
529;FALSE;acs;3;4.55;1.27;0.9;73;0.68;NA;NA;22;1
530;FALSE;acs;0;1.51;4.9;0.38;37;0.48;NA;NA;NA;NA
531;FALSE;acs;3;4.11;0.93;0.4;72;0.76;NA;NA;13;1
532;FALSE;acs;3;2.54;3.38;0.27;16;0.84;NA;NA;16;1
533;FALSE;acs;3;3.73;3.69;0.78;93;0.98;NA;NA;21;0
534;FALSE;acs;3;4.47;2.26;0.94;90;0.75;NA;NA;8;0
535;FALSE;acs;3;3.41;2.06;0.93;89;0.51;NA;NA;15;1
536;FALSE;ras;3;4.17;0.85;0.69;84;NA;22;NA;17;1
537;FALSE;acs;3;4.35;0.74;0.86;87;0.96;NA;NA;35;1
538;FALSE;as;0;2.27;5.9;0.09;15;NA;NA;NA;NA;NA
539;FALSE;mmas;3;1.88;4.96;0.48;27;NA;NA;NA;23;1
540;FALSE;acs;2;3.53;3.32;0.92;85;0.67;NA;NA;11;1
541;FALSE;acs;3;4.31;5;0.97;63;0.77;NA;NA;12;0
542;FALSE;acs;3;1.52;4.17;0.41;45;0.71;NA;NA;18;1
543;FALSE;ras;3;1.66;3.5;0.27;49;NA;75;NA;13;1
544;FALSE;acs;1;4.75;1.52;0.82;97;0.98;NA;NA;27;1
545;FALSE;acs;3;3.82;4.17;0.91;73;0.76;NA;NA;7;0
546;FALSE;acs;3;4.03;0.39;0.67;97;0.66;NA;NA;25;1
547;FALSE;acs;3;4.84;2.74;0.91;71;0.88;NA;NA;14;1
548;FALSE;acs;3;3.8;0.44;0.86;46;0.79;NA;NA;15;0
549;FALSE;acs;3;1.32;4.13;0.3;15;0.41;NA;NA;15;1
550;FALSE;as;3;2.17;3.54;0.13;40;NA;NA;NA;6;1
551;FALSE;acs;3;4.45;5.12;0.92;98;0.61;NA;NA;10;1
552;FALSE;acs;1;4.98;1.97;0.7;74;0.89;NA;NA;18;1
553;FALSE;acs;3;1.95;4.22;0.31;40;0.68;NA;NA;10;1
554;FALSE;acs;3;2.1;7.1;0.16;49;0.78;NA;NA;22;1
555;FALSE;acs;3;4.86;2.73;0.89;82;0.91;NA;NA;21;0
556;FALSE;acs;3;0.85;5.91;0.52;39;0.73;NA;NA;12;1
557;FALSE;acs;3;1.95;3.22;0.62;48;0.42;NA;NA;15;1
558;FALSE;acs;2;4.5;0.61;0.82;59;0.48;NA;NA;26;0
559;FALSE;mmas;3;3.37;2.69;0.92;61;NA;NA;NA;13;1
560;FALSE;acs;3;0.66;2;0.24;44;0.71;NA;NA;19;1
561;FALSE;as;3;1.92;2.64;0.25;46;NA;NA;NA;5;1
562;FALSE;acs;3;1.24;0.74;0.39;30;0.54;NA;NA;24;1
563;FALSE;acs;3;3.71;1.36;0.58;62;0.85;NA;NA;16;1
564;FALSE;acs;3;1.98;2.02;0.38;46;0.38;NA;NA;9;1
565;FALSE;eas;3;3.21;3.34;0.36;45;NA;NA;295;5;1
566;FALSE;acs;3;3.38;3.41;0.25;22;0.57;NA;NA;21;1
567;FALSE;acs;0;4.49;0.61;0.87;58;0.84;NA;NA;NA;NA
568;FALSE;as;3;4.57;0.97;0.79;74;NA;NA;NA;32;1
569;FALSE;eas;3;2.1;4.34;0.95;67;NA;NA;228;20;1
570;TRUE;acs;3;3.76;3.36;0.88;76;0.89;NA;NA;14;1
571;FALSE;acs;3;3.73;1.7;0.78;59;0.59;NA;NA;25;1
572;FALSE;acs;3;4.01;0.47;0.88;70;0.77;NA;NA;19;1
573;FALSE;acs;3;3.7;0.68;0.73;72;0.8;NA;NA;14;1
574;FALSE;acs;3;3.98;2.88;0.94;73;0.72;NA;NA;19;1
575;FALSE;acs;3;4.56;1.98;0.83;79;0.96;NA;NA;5;1
576;FALSE;acs;3;1.78;6.16;0.45;35;0.53;NA;NA;11;0
577;FALSE;acs;3;4.14;0.79;0.75;95;0.64;NA;NA;14;1
578;FALSE;acs;0;4;1.08;0.79;76;0.49;NA;NA;NA;NA
579;FALSE;acs;3;4.04;3.48;0.89;93;0.87;NA;NA;20;1
580;FALSE;acs;3;1.86;3.34;0.61;15;0.66;NA;NA;25;1
581;FALSE;acs;3;2.73;3.78;0.08;25;0.46;NA;NA;24;1
582;FALSE;acs;3;4.62;3.92;0.59;75;0.79;NA;NA;18;1
583;FALSE;acs;3;3.5;0.94;0.72;63;0.94;NA;NA;20;1
584;FALSE;acs;3;3.92;3.26;0.86;84;0.91;NA;NA;7;1
585;FALSE;acs;3;3.18;2.18;0.89;65;0.71;NA;NA;9;1
586;FALSE;acs;3;3.74;0.75;0.65;72;0.73;NA;NA;5;1
587;FALSE;acs;3;3.65;2;0.61;76;0.64;NA;NA;10;1
588;FALSE;acs;3;4.23;2.61;0.92;96;0.82;NA;NA;15;1
589;FALSE;acs;3;4.83;1.47;0.95;78;0.8;NA;NA;15;1
590;FALSE;acs;3;4.12;3.36;0.86;84;0.94;NA;NA;13;1
591;FALSE;acs;3;4.17;3.47;0.61;54;0.76;NA;NA;9;0
592;FALSE;acs;3;4.25;3.11;0.89;88;0.83;NA;NA;20;1
593;FALSE;acs;3;3.4;1.88;0.96;67;0.9;NA;NA;10;1
594;FALSE;acs;3;3.67;0.52;0.84;57;0.82;NA;NA;5;1
595;FALSE;acs;3;3.61;2.68;0.94;87;0.7;NA;NA;6;1
596;FALSE;acs;3;3.93;1.94;0.85;95;0.86;NA;NA;22;1
597;FALSE;acs;3;4.96;1.79;0.92;79;0.82;NA;NA;14;0
598;FALSE;acs;3;3.39;4.57;0.98;85;0.71;NA;NA;9;1
599;FALSE;acs;3;3.56;2.94;0.91;73;0.8;NA;NA;18;1
600;FALSE;mmas;3;4.3;1.3;0.97;85;NA;NA;NA;12;1
601;FALSE;acs;3;3.21;1.32;0.76;73;0.9;NA;NA;10;1
602;FALSE;acs;3;4.01;1.28;0.9;58;0.82;NA;NA;14;1
603;FALSE;acs;3;3.54;3.53;0.82;63;0.79;NA;NA;7;1
604;FALSE;acs;3;3.34;3.11;0.88;77;0.78;NA;NA;5;1
605;FALSE;acs;3;4.1;4.35;0.9;73;0.75;NA;NA;12;1
606;FALSE;acs;3;4.33;1.56;0.9;64;0.76;NA;NA;8;1
607;FALSE;acs;3;4.37;1.03;0.95;71;0.94;NA;NA;17;1
608;FALSE;acs;3;3.48;2.94;0.63;73;0.93;NA;NA;13;1
609;FALSE;acs;3;3.45;5.3;0.96;76;0.84;NA;NA;10;1
610;FALSE;acs;3;4.82;3.2;0.81;77;0.92;NA;NA;20;1
611;FALSE;acs;3;4;2.76;0.83;81;0.73;NA;NA;9;1
612;FALSE;acs;2;3.82;0.93;0.92;69;0.65;NA;NA;9;1
613;FALSE;acs;3;3.34;1.46;0.73;84;0.7;NA;NA;9;1
614;FALSE;acs;3;4.57;1.24;0.64;78;0.77;NA;NA;14;1
615;FALSE;acs;3;4.67;0.6;0.99;88;0.71;NA;NA;17;1
616;FALSE;acs;3;2.65;3.71;0.97;77;0.86;NA;NA;15;1
617;FALSE;acs;3;4.96;1.86;0.88;80;0.9;NA;NA;21;1
618;FALSE;acs;3;2.97;1.83;0.68;80;0.8;NA;NA;12;1
619;FALSE;acs;3;3.37;4.21;0.99;76;0.65;NA;NA;14;1
620;FALSE;acs;3;4.81;3.62;0.98;89;0.91;NA;NA;17;1
621;FALSE;acs;3;4.84;2.65;0.96;84;0.76;NA;NA;14;1
622;FALSE;acs;3;4.39;0.92;0.67;70;0.78;NA;NA;10;1
623;FALSE;acs;3;3.96;4.13;0.87;82;0.86;NA;NA;21;1
624;FALSE;acs;3;3.89;5.35;0.89;74;0.73;NA;NA;12;1
625;FALSE;acs;3;3.59;3.34;0.94;80;0.82;NA;NA;17;1
626;FALSE;acs;3;3.67;3.38;0.8;85;0.75;NA;NA;11;1
627;FALSE;acs;3;3.94;4.51;0.91;84;0.83;NA;NA;13;1
628;FALSE;acs;3;3.06;1.36;0.57;74;0.85;NA;NA;11;1
629;FALSE;acs;2;3.46;3.21;0.89;69;0.77;NA;NA;11;1
630;FALSE;acs;3;3.27;1.78;0.72;76;0.75;NA;NA;16;1
631;FALSE;acs;3;3.45;2.12;0.75;56;0.9;NA;NA;14;1
632;FALSE;acs;3;3.69;3.31;0.96;73;0.84;NA;NA;14;1
633;FALSE;acs;3;4.05;4.25;0.9;78;0.77;NA;NA;13;1
634;FALSE;acs;3;2.84;1.17;0.71;81;0.71;NA;NA;7;1
635;FALSE;acs;3;3.22;0.33;0.78;59;0.92;NA;NA;7;1
636;FALSE;acs;3;4.96;2.22;0.99;89;0.99;NA;NA;19;1
637;FALSE;acs;3;3.21;4.2;0.97;76;0.83;NA;NA;15;1
638;FALSE;acs;3;4.31;4.2;1;71;0.86;NA;NA;10;1
639;FALSE;acs;3;3.71;0.61;0.77;56;0.86;NA;NA;8;1
640;FALSE;acs;3;3.65;2.59;0.69;72;0.78;NA;NA;5;1
641;FALSE;acs;3;4.82;1.89;0.8;87;0.95;NA;NA;16;1
642;FALSE;acs;0;3.38;3.82;1;55;0.7;NA;NA;NA;NA
643;FALSE;acs;3;4.48;2.36;0.97;92;0.61;NA;NA;11;1
644;FALSE;acs;3;4.84;1.77;1;78;0.66;NA;NA;13;1
645;FALSE;acs;3;3.76;4.77;0.89;90;0.74;NA;NA;12;1
646;FALSE;acs;3;4.34;5.35;0.98;84;0.82;NA;NA;10;1
647;FALSE;acs;3;4.17;5.71;0.85;67;0.88;NA;NA;10;1
648;FALSE;ras;3;4.21;5.26;0.96;90;NA;96;NA;9;1
649;FALSE;acs;3;4.6;2.81;0.98;79;0.8;NA;NA;5;1
650;FALSE;acs;3;4.86;1.02;0.99;87;0.89;NA;NA;10;1
651;FALSE;acs;3;4.72;3.39;0.88;83;0.83;NA;NA;15;1
652;FALSE;acs;3;4.28;2.66;0.96;77;0.86;NA;NA;9;1
653;FALSE;acs;3;4.81;2.02;0.94;82;0.91;NA;NA;9;1
654;FALSE;acs;3;4.86;1.35;0.88;85;0.79;NA;NA;9;1
655;FALSE;acs;3;3.89;3.68;0.95;92;0.78;NA;NA;8;1
656;FALSE;acs;2;3.64;2.09;0.6;58;0.74;NA;NA;11;1
657;FALSE;acs;3;3.13;3.63;0.9;70;0.7;NA;NA;7;1
658;FALSE;acs;3;4.77;2.18;0.95;92;0.96;NA;NA;12;1
659;FALSE;acs;3;4.05;4.2;1;78;0.7;NA;NA;17;1
660;FALSE;acs;3;4.21;2.41;0.96;74;0.76;NA;NA;9;1
661;FALSE;acs;3;3.19;3.69;0.93;68;0.62;NA;NA;6;1
662;FALSE;acs;3;4.38;1.85;0.77;79;0.87;NA;NA;10;1
663;TRUE;acs;3;3.59;4.64;0.97;79;0.84;NA;NA;12;1
664;FALSE;acs;3;3.76;1.43;0.86;77;0.72;NA;NA;8;1
665;FALSE;acs;3;3.64;3.34;0.98;64;0.47;NA;NA;10;1
666;FALSE;acs;3;3.85;2.05;0.89;77;0.82;NA;NA;17;1
667;FALSE;acs;3;4.41;0.95;0.85;79;0.95;NA;NA;16;1
668;FALSE;acs;3;4.13;4.83;0.98;75;0.88;NA;NA;11;1
669;FALSE;acs;3;3.59;2.35;0.91;59;0.72;NA;NA;13;1
670;FALSE;acs;3;4.51;1.81;0.86;90;0.8;NA;NA;18;1
671;FALSE;acs;3;3.54;3.23;0.89;73;0.81;NA;NA;8;1
672;FALSE;acs;3;4.09;3.71;0.89;79;0.8;NA;NA;9;0
673;FALSE;acs;3;4.45;4.88;0.97;76;0.82;NA;NA;9;1
674;FALSE;acs;3;4.23;4.34;0.92;92;0.78;NA;NA;13;1
675;FALSE;acs;3;4.95;2.93;0.98;100;0.92;NA;NA;15;1
676;FALSE;acs;3;3.86;1.79;0.76;71;0.69;NA;NA;8;1
677;FALSE;acs;3;3.86;3.15;0.92;78;0.82;NA;NA;12;0
678;FALSE;acs;3;2.91;1.92;0.84;82;0.67;NA;NA;14;1
679;FALSE;acs;3;3.52;3.17;0.92;80;0.85;NA;NA;17;1
680;FALSE;acs;3;3.28;3.09;0.97;73;0.51;NA;NA;13;1
681;FALSE;acs;3;4.4;3.69;0.86;86;0.83;NA;NA;14;1
682;FALSE;acs;3;4.68;2.6;0.92;75;0.95;NA;NA;12;1
683;FALSE;acs;3;3.23;4.39;0.81;82;0.82;NA;NA;14;1
684;FALSE;acs;3;4.68;1.99;1;92;0.81;NA;NA;6;1
685;FALSE;acs;3;3.47;4.14;0.82;90;0.7;NA;NA;8;1
686;FALSE;acs;3;4.09;4.69;0.98;62;0.74;NA;NA;14;1
687;FALSE;acs;3;3.81;4.42;0.89;89;0.73;NA;NA;14;1
688;FALSE;acs;3;4.78;1.16;0.92;91;0.83;NA;NA;13;1
689;FALSE;acs;3;3.57;3.92;0.97;76;0.69;NA;NA;15;1
690;FALSE;acs;3;3.29;3.6;0.95;80;0.66;NA;NA;12;1
691;FALSE;acs;3;3.46;2.8;0.8;62;0.86;NA;NA;12;1
692;FALSE;acs;3;3.89;3.43;0.99;65;0.85;NA;NA;9;1
693;FALSE;acs;3;4.02;4.74;0.95;74;0.73;NA;NA;5;1
694;FALSE;acs;3;3.71;3.47;0.95;83;0.66;NA;NA;6;1
695;FALSE;acs;3;3.51;1.83;0.76;73;0.84;NA;NA;8;1
696;FALSE;acs;3;2.93;2.49;0.7;61;0.81;NA;NA;7;1
697;FALSE;acs;3;3.86;3.43;0.97;79;0.88;NA;NA;7;1
698;FALSE;acs;3;3.97;2.08;0.97;73;0.91;NA;NA;10;1
699;FALSE;acs;3;3.75;2.62;0.82;78;0.79;NA;NA;10;1
700;FALSE;acs;3;4.31;0.82;0.74;64;0.82;NA;NA;11;1
701;FALSE;acs;3;3.36;4.05;0.93;83;0.93;NA;NA;12;1
702;FALSE;mmas;3;4.54;1.11;0.84;90;NA;NA;NA;12;1
703;FALSE;acs;3;2.68;3.47;0.9;61;0.7;NA;NA;14;1
