CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
313;FALSE;FALSE;acs;3;2.47;7.56;0.85;69;0.56;NA;NA;16;1
314;FALSE;FALSE;acs;3;1.76;5.6;0.5;16;0.87;NA;NA;20;0
315;FALSE;FALSE;acs;3;3.89;2.81;0.52;16;0.26;NA;NA;9;0
316;FALSE;FALSE;acs;3;1.58;6.27;0.77;53;0.83;NA;NA;22;0
317;FALSE;FALSE;acs;3;3.42;7.6;0.7;10;0.81;NA;NA;27;0
318;FALSE;FALSE;acs;3;2.38;5.31;0.74;47;0.82;NA;NA;22;0
319;FALSE;FALSE;acs;3;2.57;7.12;0.75;36;0.63;NA;NA;25;0
320;FALSE;FALSE;acs;3;2.83;5.44;0.67;53;0.69;NA;NA;19;0
321;FALSE;FALSE;acs;3;2.23;8.33;0.78;68;1;NA;NA;19;0
322;FALSE;FALSE;acs;3;2.08;3.47;0.89;27;0.8;NA;NA;14;0
323;FALSE;FALSE;ras;3;4.22;9.42;0.86;92;NA;52;NA;25;0
324;FALSE;FALSE;acs;1;3.69;6.38;0.69;77;0.97;NA;NA;32;0
325;FALSE;FALSE;acs;3;1.62;8.58;0.89;16;0.81;NA;NA;14;1
326;FALSE;FALSE;acs;3;2.25;5.48;0.83;23;0.81;NA;NA;25;1
327;FALSE;FALSE;acs;0;1.51;7.6;0.61;30;0.55;NA;NA;NA;NA
328;FALSE;FALSE;acs;3;3;7.27;0.89;22;0.52;NA;NA;19;0
329;FALSE;FALSE;ras;3;3.91;7.11;0.75;84;NA;11;NA;24;0
330;FALSE;FALSE;acs;3;4.09;8.76;0.79;76;0.88;NA;NA;27;0
331;FALSE;FALSE;acs;3;2.66;7.78;0.54;62;0.13;NA;NA;38;0
332;FALSE;FALSE;acs;3;2.11;7.22;0.86;58;0.71;NA;NA;20;0
333;FALSE;FALSE;acs;3;2.19;9.9;0.47;29;0.51;NA;NA;20;0
334;FALSE;FALSE;acs;3;4.16;6.8;0.92;52;0.81;NA;NA;24;0
335;FALSE;FALSE;acs;3;2.25;6.11;0.76;25;0.48;NA;NA;19;0
336;FALSE;FALSE;acs;3;4.64;7.91;0.82;60;0.85;NA;NA;25;0
337;FALSE;FALSE;acs;3;3.19;6.09;0.78;54;0.89;NA;NA;17;0
338;FALSE;FALSE;acs;3;4.52;7.71;0.91;64;0.44;NA;NA;24;0
339;FALSE;FALSE;acs;2;2.59;6.49;0.69;50;0.78;NA;NA;21;0
340;FALSE;FALSE;as;3;3.93;7.09;0.62;89;NA;NA;NA;16;0
341;FALSE;FALSE;acs;3;2.03;5.85;0.56;58;0.89;NA;NA;21;0
342;FALSE;FALSE;acs;3;4.92;7.77;0.71;78;0.79;NA;NA;24;0
343;FALSE;FALSE;acs;3;1.89;6.99;0.92;60;0.77;NA;NA;15;0
344;FALSE;FALSE;acs;3;1.36;5.18;0.76;70;0.72;NA;NA;30;0
345;FALSE;FALSE;acs;2;1.95;9.78;0.84;32;0.37;NA;NA;21;0
346;FALSE;FALSE;acs;3;3.99;6.47;0.58;59;0.36;NA;NA;39;0
347;FALSE;FALSE;acs;3;4.3;9.07;0.89;80;0.76;NA;NA;38;0
348;FALSE;FALSE;acs;3;2.73;7.26;0.83;50;0.85;NA;NA;20;0
349;FALSE;FALSE;acs;3;2.14;8.39;0.72;65;0.76;NA;NA;26;0
350;FALSE;FALSE;mmas;3;1.79;8.89;0.77;33;NA;NA;NA;26;0
351;FALSE;FALSE;acs;3;2.95;7.89;0.4;68;0.42;NA;NA;37;0
352;FALSE;FALSE;acs;1;2.61;7.4;0.62;19;0.46;NA;NA;22;0
353;FALSE;FALSE;acs;3;4.19;8.26;0.67;70;0.93;NA;NA;34;0
354;TRUE;FALSE;acs;3;2.43;6.73;0.64;54;0.76;NA;NA;12;0
355;FALSE;FALSE;acs;3;2.3;7.34;0.77;47;0.8;NA;NA;23;0
356;FALSE;FALSE;acs;3;2.07;6.89;0.62;40;0.99;NA;NA;21;0
357;FALSE;FALSE;ras;3;4.69;8.5;0.83;65;NA;15;NA;22;0
358;FALSE;FALSE;acs;3;2.62;4.96;0.59;68;0.78;NA;NA;29;0
359;FALSE;FALSE;acs;3;1.4;7.4;0.69;37;0.82;NA;NA;23;0
360;FALSE;FALSE;acs;3;4.85;6.51;0.74;71;0.7;NA;NA;24;0
361;FALSE;FALSE;acs;3;2.4;4.93;0.66;52;0.84;NA;NA;28;0
362;FALSE;FALSE;acs;3;2.72;7.06;0.57;46;0.71;NA;NA;20;0
363;FALSE;FALSE;acs;3;3.02;7.11;0.82;31;0.33;NA;NA;17;0
364;FALSE;FALSE;acs;3;2.67;9.7;0.87;16;0.41;NA;NA;22;0
365;FALSE;FALSE;acs;3;4.14;7.93;0.84;59;0.53;NA;NA;28;0
366;FALSE;FALSE;acs;3;2.86;6.46;0.8;67;0.7;NA;NA;25;0
367;FALSE;FALSE;ras;3;3.84;5.33;0.76;99;NA;15;NA;13;0
368;FALSE;FALSE;acs;3;1.76;6.74;0.78;39;0.4;NA;NA;15;0
369;FALSE;FALSE;acs;2;2.71;7.62;0.61;39;0.84;NA;NA;17;0
370;FALSE;FALSE;acs;3;2.01;8.6;0.83;29;0.53;NA;NA;25;0
371;FALSE;FALSE;acs;3;2.35;6.38;0.73;62;0.9;NA;NA;22;0
372;FALSE;FALSE;acs;3;3.59;7.14;0.57;57;0.39;NA;NA;35;0
373;FALSE;FALSE;acs;3;4.37;8.37;0.61;44;0.77;NA;NA;20;0
374;FALSE;FALSE;acs;3;3.05;8.2;0.64;44;0.87;NA;NA;23;0
375;FALSE;FALSE;acs;3;3.13;9.69;0.68;34;0.35;NA;NA;22;0
376;FALSE;FALSE;acs;3;2.37;5.87;0.55;66;0.78;NA;NA;25;0
377;FALSE;FALSE;ras;3;4.2;7.91;0.7;86;NA;22;NA;23;0
378;FALSE;FALSE;ras;3;4.8;5.68;0.73;99;NA;6;NA;8;0
379;FALSE;FALSE;acs;3;3.65;7.67;0.54;51;0.5;NA;NA;36;0
380;FALSE;FALSE;acs;3;3.42;6.48;0.73;64;0.91;NA;NA;15;0
381;FALSE;FALSE;acs;0;2.97;8.07;0.69;11;0.35;NA;NA;NA;NA
382;FALSE;FALSE;ras;3;3.91;9.02;0.77;82;NA;39;NA;16;0
383;FALSE;FALSE;acs;3;3.24;9.23;0.52;54;0.43;NA;NA;35;0
384;FALSE;FALSE;acs;3;1.31;6.21;0.51;53;0.77;NA;NA;16;0
385;FALSE;FALSE;acs;3;3.29;9.2;0.81;27;0.56;NA;NA;20;0
386;FALSE;FALSE;acs;3;2.74;8.5;0.64;52;0.91;NA;NA;19;0
387;FALSE;FALSE;acs;3;3.07;7.9;0.5;56;0.42;NA;NA;23;0
388;FALSE;FALSE;acs;3;2.45;7.75;0.78;59;0.66;NA;NA;29;0
389;FALSE;FALSE;acs;3;2.15;6.6;0.59;45;0.6;NA;NA;21;0
390;FALSE;FALSE;acs;3;2.45;8.56;0.72;41;0.5;NA;NA;20;0
391;FALSE;FALSE;acs;3;2.23;5.21;0.71;45;0.75;NA;NA;25;0
392;FALSE;FALSE;acs;3;2.16;8.23;0.77;13;0.68;NA;NA;17;0
393;FALSE;FALSE;acs;3;2.89;8.98;0.9;21;0.34;NA;NA;27;1
394;FALSE;FALSE;acs;3;1.95;7.09;0.6;63;0.83;NA;NA;19;0
395;FALSE;FALSE;acs;3;3.17;8;0.51;65;0.19;NA;NA;35;0
396;FALSE;FALSE;acs;3;3.06;8.05;0.64;54;0.84;NA;NA;32;0
397;FALSE;FALSE;acs;3;2.52;7.15;0.71;18;0.47;NA;NA;28;0
398;FALSE;FALSE;acs;3;2.87;6.4;0.88;38;0.83;NA;NA;31;0
399;FALSE;FALSE;acs;3;2.33;7.87;0.51;37;0.37;NA;NA;32;0
400;FALSE;FALSE;acs;3;2.69;8.02;0.8;20;0.42;NA;NA;27;0
401;FALSE;FALSE;acs;3;3.53;6.91;0.53;55;0.69;NA;NA;25;0
402;FALSE;FALSE;acs;3;4.14;4.68;0.67;46;0.94;NA;NA;16;0
403;FALSE;FALSE;acs;3;3.81;7.41;0.97;62;0.79;NA;NA;25;0
404;FALSE;FALSE;acs;1;2.8;6.19;0.65;50;0.94;NA;NA;23;0
405;FALSE;FALSE;acs;3;2.5;6.39;0.77;34;0.73;NA;NA;24;0
406;FALSE;FALSE;ras;3;4.02;7.85;0.74;74;NA;13;NA;21;0
407;FALSE;FALSE;acs;3;4.2;7.2;0.86;81;0.72;NA;NA;21;0
408;FALSE;FALSE;acs;3;1.99;4.72;0.75;57;0.79;NA;NA;17;1
409;FALSE;FALSE;acs;3;4.3;8.79;0.64;78;0.7;NA;NA;19;0
410;FALSE;FALSE;acs;3;3.92;8.81;0.51;71;0.45;NA;NA;39;0
411;FALSE;FALSE;acs;2;2.94;8;0.69;73;0.79;NA;NA;32;0
412;FALSE;FALSE;ras;3;4.75;7.65;0.67;69;NA;51;NA;22;0
413;FALSE;FALSE;acs;3;2.94;6.6;0.5;61;0.64;NA;NA;28;0
414;FALSE;FALSE;acs;3;4.26;8.33;0.9;54;0.59;NA;NA;21;1
415;FALSE;FALSE;acs;3;2.99;7.94;0.65;63;0.81;NA;NA;10;0
416;FALSE;FALSE;acs;3;2.47;6.88;0.79;46;0.8;NA;NA;20;0
417;FALSE;FALSE;acs;3;4.47;7;0.76;64;0.77;NA;NA;25;0
418;FALSE;FALSE;acs;3;2.77;7.07;0.62;58;0.76;NA;NA;23;0
419;FALSE;FALSE;ras;3;4.14;8.59;0.71;100;NA;10;NA;14;0
420;FALSE;FALSE;acs;3;1.9;8.1;0.65;60;0.69;NA;NA;22;0
421;TRUE;FALSE;acs;3;4.72;6.81;0.65;73;0.83;NA;NA;24;0
422;FALSE;FALSE;acs;3;2.28;6;0.65;52;0.81;NA;NA;21;0
423;FALSE;FALSE;acs;3;2.4;5.76;0.43;57;0.76;NA;NA;17;0
424;FALSE;FALSE;acs;3;3.03;6.06;0.63;62;0.97;NA;NA;23;0
425;FALSE;FALSE;ras;3;3.74;7.17;0.65;84;NA;28;NA;22;0
426;FALSE;FALSE;acs;3;2.04;5.79;0.52;57;0.93;NA;NA;22;0
427;FALSE;FALSE;acs;3;4.52;6.12;0.68;73;0.71;NA;NA;21;0
428;FALSE;FALSE;acs;3;2.18;6.7;0.68;60;0.78;NA;NA;21;0
429;FALSE;FALSE;ras;3;4.36;7.47;0.75;97;NA;47;NA;11;0
430;FALSE;FALSE;acs;3;4.97;6.46;0.9;66;0.6;NA;NA;18;0
431;FALSE;FALSE;ras;3;3.86;8.07;0.82;94;NA;8;NA;15;0
432;FALSE;FALSE;acs;3;4.73;7.45;0.84;60;0.88;NA;NA;28;0
433;FALSE;FALSE;acs;3;4.3;7.29;0.72;72;0.77;NA;NA;26;0
434;FALSE;FALSE;acs;3;4.38;7.91;0.57;79;0.83;NA;NA;20;0
435;TRUE;TRUE;acs;3;4.45;6.4;0.66;73;0.76;NA;NA;13;0
436;FALSE;FALSE;acs;3;2.88;7.05;0.73;45;0.85;NA;NA;23;0
437;FALSE;FALSE;acs;3;4.66;6.71;0.76;74;0.77;NA;NA;23;0
